BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1506110760000 ms, 2017-09-22T15:06:00, 0, 1231, 0,1_Producer_Count
1506110820000 ms, 2017-09-22T15:07:00, 0, 1241, 0,1_Producer_Count
1506110880000 ms, 2017-09-22T15:08:00, 0, 1243, 0,1_Producer_Count
1506110940000 ms, 2017-09-22T15:09:00, 0, 1265, 0,1_Producer_Count
1506111000000 ms, 2017-09-22T15:10:00, 0, 1257, 0,1_Producer_Count
1506111060000 ms, 2017-09-22T15:11:00, 0, 1275, 0,1_Producer_Count
1506111120000 ms, 2017-09-22T15:12:00, 0, 1241, 0,1_Producer_Count
1506111180000 ms, 2017-09-22T15:13:00, 1, 1244, 0,1_Producer_Count
1506111240000 ms, 2017-09-22T15:14:00, 0, 1223, 0,1_Producer_Count
1506111300000 ms, 2017-09-22T15:15:00, 0, 1237, 0,1_Producer_Count
1506111360000 ms, 2017-09-22T15:16:00, 1, 1241, 0,1_Producer_Count
1506111420000 ms, 2017-09-22T15:17:00, 1, 1252, 0,1_Producer_Count
1506111480000 ms, 2017-09-22T15:18:00, 0, 1237, 0,1_Producer_Count
1506111540000 ms, 2017-09-22T15:19:00, 0, 1256, 0,1_Producer_Count
1506111600000 ms, 2017-09-22T15:20:00, 0, 1243, 0,1_Producer_Count
1506111660000 ms, 2017-09-22T15:21:00, 0, 1259, 0,1_Producer_Count
1506111720000 ms, 2017-09-22T15:22:00, 1, 1240, 0,1_Producer_Count
1506111780000 ms, 2017-09-22T15:23:00, 0, 1254, 0,1_Producer_Count
1506111840000 ms, 2017-09-22T15:24:00, 0, 1238, 0,1_Producer_Count
1506111900000 ms, 2017-09-22T15:25:00, 0, 1248, 0,1_Producer_Count
1506111960000 ms, 2017-09-22T15:26:00, 0, 1247, 0,1_Producer_Count
1506112020000 ms, 2017-09-22T15:27:00, 0, 1238, 0,1_Producer_Count
1506112080000 ms, 2017-09-22T15:28:00, 0, 1261, 0,1_Producer_Count
1506112140000 ms, 2017-09-22T15:29:00, 0, 1264, 0,1_Producer_Count
1506112200000 ms, 2017-09-22T15:30:00, 0, 1261, 0,1_Producer_Count
1506112260000 ms, 2017-09-22T15:31:00, 0, 1256, 0,1_Producer_Count
1506112320000 ms, 2017-09-22T15:32:00, 0, 1241, 0,1_Producer_Count
1506112380000 ms, 2017-09-22T15:33:00, 1, 1243, 0,1_Producer_Count
1506112440000 ms, 2017-09-22T15:34:00, 0, 1229, 0,1_Producer_Count
1506112500000 ms, 2017-09-22T15:35:00, 1, 1242, 0,1_Producer_Count
1506112560000 ms, 2017-09-22T15:36:00, 1, 1265, 0,1_Producer_Count
1506112620000 ms, 2017-09-22T15:37:00, 0, 1257, 0,1_Producer_Count
1506112680000 ms, 2017-09-22T15:38:00, 0, 1246, 0,1_Producer_Count
