BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1510122420000 ms, 2017-11-08T00:27:00, 0, 1305, 0,1_Producer_Count
1510122480000 ms, 2017-11-08T00:28:00, 1, 1269, 0,1_Producer_Count
1510122540000 ms, 2017-11-08T00:29:00, 1, 1251, 0,1_Producer_Count
1510122600000 ms, 2017-11-08T00:30:00, 0, 1292, 0,1_Producer_Count
1510122660000 ms, 2017-11-08T00:31:00, 0, 1293, 0,1_Producer_Count
1510122720000 ms, 2017-11-08T00:32:00, 0, 1260, 0,1_Producer_Count
1510122780000 ms, 2017-11-08T00:33:00, 0, 1292, 0,1_Producer_Count
1510122840000 ms, 2017-11-08T00:34:00, 0, 1290, 0,1_Producer_Count
1510122900000 ms, 2017-11-08T00:35:00, 0, 1288, 0,1_Producer_Count
1510122960000 ms, 2017-11-08T00:36:00, 0, 1290, 0,1_Producer_Count
1510123020000 ms, 2017-11-08T00:37:00, 0, 1298, 0,1_Producer_Count
1510123080000 ms, 2017-11-08T00:38:00, 0, 1294, 0,1_Producer_Count
1510123140000 ms, 2017-11-08T00:39:00, 0, 1283, 0,1_Producer_Count
1510123200000 ms, 2017-11-08T00:40:00, 1, 1316, 0,1_Producer_Count
1510123260000 ms, 2017-11-08T00:41:00, 1, 1297, 0,1_Producer_Count
1510123320000 ms, 2017-11-08T00:42:00, 1, 1273, 0,1_Producer_Count
1510123380000 ms, 2017-11-08T00:43:00, 0, 1286, 0,1_Producer_Count
1510123440000 ms, 2017-11-08T00:44:00, 1, 1292, 0,1_Producer_Count
1510123500000 ms, 2017-11-08T00:45:00, 0, 1317, 0,1_Producer_Count
1510123560000 ms, 2017-11-08T00:46:00, 1, 1278, 0,1_Producer_Count
1510123620000 ms, 2017-11-08T00:47:00, 1, 1270, 0,1_Producer_Count
1510123680000 ms, 2017-11-08T00:48:00, 1, 1284, 0,1_Producer_Count
1510123740000 ms, 2017-11-08T00:49:00, 1, 1287, 0,1_Producer_Count
1510123800000 ms, 2017-11-08T00:50:00, 1, 1300, 0,1_Producer_Count
1510123860000 ms, 2017-11-08T00:51:00, 1, 1292, 0,1_Producer_Count
1510123920000 ms, 2017-11-08T00:52:00, 0, 1278, 0,1_Producer_Count
1510123980000 ms, 2017-11-08T00:53:00, 0, 1283, 0,1_Producer_Count
1510124040000 ms, 2017-11-08T00:54:00, 0, 1282, 0,1_Producer_Count
1510124100000 ms, 2017-11-08T00:55:00, 0, 1312, 0,1_Producer_Count
1510124160000 ms, 2017-11-08T00:56:00, 1, 1307, 0,1_Producer_Count
1510124220000 ms, 2017-11-08T00:57:00, 0, 1294, 0,1_Producer_Count
1510124280000 ms, 2017-11-08T00:58:00, 1, 1277, 0,1_Producer_Count
1510124340000 ms, 2017-11-08T00:59:00, 0, 1280, 0,1_Producer_Count
1510124400000 ms, 2017-11-08T01:00:00, 0, 1280, 0,1_Producer_Count
1510124460000 ms, 2017-11-08T01:01:00, 1, 1314, 0,1_Producer_Count
1510124520000 ms, 2017-11-08T01:02:00, 0, 1462, 0,1_Producer_Count
1510124580000 ms, 2017-11-08T01:03:00, 0, 1299, 0,1_Producer_Count
1510124640000 ms, 2017-11-08T01:04:00, 1, 1360, 0,1_Producer_Count
1510124700000 ms, 2017-11-08T01:05:00, 0, 1281, 0,1_Producer_Count
1510124760000 ms, 2017-11-08T01:06:00, 1, 1404, 0,1_Producer_Count
1510124820000 ms, 2017-11-08T01:07:00, 1, 1265, 0,1_Producer_Count
1510124880000 ms, 2017-11-08T01:08:00, 0, 1325, 0,1_Producer_Count
1510124940000 ms, 2017-11-08T01:09:00, 0, 1277, 0,1_Producer_Count
1510125000000 ms, 2017-11-08T01:10:00, 1, 1266, 0,1_Producer_Count
1510125060000 ms, 2017-11-08T01:11:00, 1, 1283, 0,1_Producer_Count
1510125120000 ms, 2017-11-08T01:12:00, 0, 1288, 0,1_Producer_Count
1510125180000 ms, 2017-11-08T01:13:00, 0, 1281, 0,1_Producer_Count
1510125240000 ms, 2017-11-08T01:14:00, 1, 1289, 0,1_Producer_Count
1510125300000 ms, 2017-11-08T01:15:00, 0, 1293, 0,1_Producer_Count
1510125360000 ms, 2017-11-08T01:16:00, 0, 1270, 0,1_Producer_Count
1510125420000 ms, 2017-11-08T01:17:00, 0, 1279, 0,1_Producer_Count
1510125480000 ms, 2017-11-08T01:18:00, 1, 1281, 0,1_Producer_Count
1510125540000 ms, 2017-11-08T01:19:00, 0, 1266, 0,1_Producer_Count
1510125600000 ms, 2017-11-08T01:20:00, 0, 1298, 0,1_Producer_Count
1510125660000 ms, 2017-11-08T01:21:00, 0, 1281, 0,1_Producer_Count
1510125720000 ms, 2017-11-08T01:22:00, 0, 1296, 0,1_Producer_Count
1510125780000 ms, 2017-11-08T01:23:00, 1, 1292, 0,1_Producer_Count
1510125840000 ms, 2017-11-08T01:24:00, 1, 1302, 0,1_Producer_Count
1510125900000 ms, 2017-11-08T01:25:00, 0, 1281, 0,1_Producer_Count
1510125960000 ms, 2017-11-08T01:26:00, 1, 1291, 0,1_Producer_Count
1510126020000 ms, 2017-11-08T01:27:00, 0, 1261, 0,1_Producer_Count
1510126080000 ms, 2017-11-08T01:28:00, 1, 1337, 0,1_Producer_Count
