BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1510163220000 ms, 2017-11-08T11:47:00, 0, 1250, 0,1_Producer_Count
1510163280000 ms, 2017-11-08T11:48:00, 1, 1252, 0,1_Producer_Count
1510163340000 ms, 2017-11-08T11:49:00, 1, 1241, 0,1_Producer_Count
1510163400000 ms, 2017-11-08T11:50:00, 2, 1290, 0,1_Producer_Count
1510163460000 ms, 2017-11-08T11:51:00, 0, 1263, 0,1_Producer_Count
1510163520000 ms, 2017-11-08T11:52:00, 1, 1307, 0,1_Producer_Count
1510163580000 ms, 2017-11-08T11:53:00, 1, 1307, 0,1_Producer_Count
1510163640000 ms, 2017-11-08T11:54:00, 1, 1296, 0,1_Producer_Count
1510163700000 ms, 2017-11-08T11:55:00, 1, 1262, 0,1_Producer_Count
1510163760000 ms, 2017-11-08T11:56:00, 1, 1267, 0,1_Producer_Count
1510163820000 ms, 2017-11-08T11:57:00, 2, 1259, 0,1_Producer_Count
1510163880000 ms, 2017-11-08T11:58:00, 1, 1265, 0,1_Producer_Count
1510163940000 ms, 2017-11-08T11:59:00, 1, 1287, 0,1_Producer_Count
1510164000000 ms, 2017-11-08T12:00:00, 1, 1244, 0,1_Producer_Count
1510164060000 ms, 2017-11-08T12:01:00, 1, 1263, 0,1_Producer_Count
1510164120000 ms, 2017-11-08T12:02:00, 1, 1254, 0,1_Producer_Count
1510164180000 ms, 2017-11-08T12:03:00, 1, 1280, 0,1_Producer_Count
1510164240000 ms, 2017-11-08T12:04:00, 1, 1248, 0,1_Producer_Count
1510164300000 ms, 2017-11-08T12:05:00, 1, 1285, 0,1_Producer_Count
1510164360000 ms, 2017-11-08T12:06:00, 1, 1264, 0,1_Producer_Count
1510164420000 ms, 2017-11-08T12:07:00, 1, 1256, 0,1_Producer_Count
1510164480000 ms, 2017-11-08T12:08:00, 1, 1261, 0,1_Producer_Count
1510164540000 ms, 2017-11-08T12:09:00, 0, 1254, 0,1_Producer_Count
1510164600000 ms, 2017-11-08T12:10:00, 0, 1271, 0,1_Producer_Count
1510164660000 ms, 2017-11-08T12:11:00, 4, 1275, 0,1_Producer_Count
1510164720000 ms, 2017-11-08T12:12:00, 1, 1268, 0,1_Producer_Count
1510164780000 ms, 2017-11-08T12:13:00, 1, 1254, 0,1_Producer_Count
1510164840000 ms, 2017-11-08T12:14:00, 1, 1263, 0,1_Producer_Count
1510164900000 ms, 2017-11-08T12:15:00, 2, 1274, 0,1_Producer_Count
1510164960000 ms, 2017-11-08T12:16:00, 1, 1233, 0,1_Producer_Count
1510165020000 ms, 2017-11-08T12:17:00, 1, 1242, 0,1_Producer_Count
1510165080000 ms, 2017-11-08T12:18:00, 1, 1251, 0,1_Producer_Count
1510165140000 ms, 2017-11-08T12:19:00, 1, 1238, 0,1_Producer_Count
1510165200000 ms, 2017-11-08T12:20:00, 1, 1246, 0,1_Producer_Count
1510165260000 ms, 2017-11-08T12:21:00, 1, 1267, 0,1_Producer_Count
1510165320000 ms, 2017-11-08T12:22:00, 1, 1238, 0,1_Producer_Count
1510165380000 ms, 2017-11-08T12:23:00, 0, 1265, 0,1_Producer_Count
1510165440000 ms, 2017-11-08T12:24:00, 1, 1270, 0,1_Producer_Count
1510165500000 ms, 2017-11-08T12:25:00, 0, 1264, 0,1_Producer_Count
1510165560000 ms, 2017-11-08T12:26:00, 1, 1259, 0,1_Producer_Count
1510165620000 ms, 2017-11-08T12:27:00, 1, 1269, 0,1_Producer_Count
1510165680000 ms, 2017-11-08T12:28:00, 1, 1262, 0,1_Producer_Count
1510165740000 ms, 2017-11-08T12:29:00, 1, 1253, 0,1_Producer_Count
1510165800000 ms, 2017-11-08T12:30:00, 1, 1252, 0,1_Producer_Count
1510165860000 ms, 2017-11-08T12:31:00, 1, 1263, 0,1_Producer_Count
1510165920000 ms, 2017-11-08T12:32:00, 0, 1262, 0,1_Producer_Count
1510165980000 ms, 2017-11-08T12:33:00, 2, 1237, 0,1_Producer_Count
1510166040000 ms, 2017-11-08T12:34:00, 1, 1250, 0,1_Producer_Count
1510166100000 ms, 2017-11-08T12:35:00, 1, 1268, 0,1_Producer_Count
1510166160000 ms, 2017-11-08T12:36:00, 2, 1264, 0,1_Producer_Count
1510166220000 ms, 2017-11-08T12:37:00, 0, 1264, 0,1_Producer_Count
1510166280000 ms, 2017-11-08T12:38:00, 1, 1267, 0,1_Producer_Count
1510166340000 ms, 2017-11-08T12:39:00, 1, 1281, 0,1_Producer_Count
1510166400000 ms, 2017-11-08T12:40:00, 4, 1274, 0,1_Producer_Count
1510166460000 ms, 2017-11-08T12:41:00, 1, 1257, 0,1_Producer_Count
1510166520000 ms, 2017-11-08T12:42:00, 1, 1285, 0,1_Producer_Count
1510166580000 ms, 2017-11-08T12:43:00, 1, 1253, 0,1_Producer_Count
