Framework,experiment,zero, window, latency, sent, received
kafka, latency, 0, 10000.00000, 0.18598, 2017-05-22T23:18:34.171163, 2017-05-22T23:18:34.186184
kafka, latency, 0, 10000.00000, 0.18626, 2017-05-22T23:18:34.178619, 2017-05-22T23:18:34.186455
kafka, latency, 0, 10000.00000, 0.19375, 2017-05-22T23:18:34.186060, 2017-05-22T23:18:34.193966
kafka, latency, 0, 10000.00000, 0.20124, 2017-05-22T23:18:34.193498, 2017-05-22T23:18:34.201449
kafka, latency, 0, 10000.00000, 0.20878, 2017-05-22T23:18:34.200954, 2017-05-22T23:18:34.208984
kafka, latency, 0, 100000.00000, 0.21631, 2017-05-22T23:18:34.208440, 2017-05-22T23:18:34.216512
kafka, latency, 0, 100000.00000, 0.22383, 2017-05-22T23:18:34.215822, 2017-05-22T23:18:34.224034
kafka, latency, 0, 100000.00000, 0.23143, 2017-05-22T23:18:34.223307, 2017-05-22T23:18:34.231642
kafka, latency, 0, 100000.00000, 0.23896, 2017-05-22T23:18:34.230677, 2017-05-22T23:18:34.239170
kafka, latency, 0, 100000.00000, 0.24240, 2017-05-22T23:18:34.238083, 2017-05-22T23:18:34.242619
kafka, latency, 0, 100000.00000, 0.27411, 2017-05-22T23:18:34.245502, 2017-05-22T23:18:34.274323
kafka, latency, 0, 100000.00000, 0.27440, 2017-05-22T23:18:34.260997, 2017-05-22T23:18:34.274600
kafka, latency, 0, 100000.00000, 0.27468, 2017-05-22T23:18:34.268353, 2017-05-22T23:18:34.274871
kafka, latency, 0, 100000.00000, 0.27811, 2017-05-22T23:18:34.271659, 2017-05-22T23:18:34.278310
kafka, latency, 0, 100000.00000, 0.29369, 2017-05-22T23:18:34.279038, 2017-05-22T23:18:34.293901
kafka, latency, 0, 100000.00000, 0.29398, 2017-05-22T23:18:34.286438, 2017-05-22T23:18:34.294184
kafka, latency, 0, 100000.00000, 0.30151, 2017-05-22T23:18:34.293803, 2017-05-22T23:18:34.301715
kafka, latency, 0, 100000.00000, 0.30903, 2017-05-22T23:18:34.301166, 2017-05-22T23:18:34.309236
kafka, latency, 0, 100000.00000, 0.31656, 2017-05-22T23:18:34.308569, 2017-05-22T23:18:34.316767
kafka, latency, 0, 100000.00000, 0.32408, 2017-05-22T23:18:34.315979, 2017-05-22T23:18:34.324295
kafka, latency, 0, 100000.00000, 0.32755, 2017-05-22T23:18:34.323382, 2017-05-22T23:18:34.327749
kafka, latency, 0, 100000.00000, 0.35922, 2017-05-22T23:18:34.330803, 2017-05-22T23:18:34.359426
kafka, latency, 0, 100000.00000, 0.35950, 2017-05-22T23:18:34.346282, 2017-05-22T23:18:34.359700
kafka, latency, 0, 100000.00000, 0.35978, 2017-05-22T23:18:34.353656, 2017-05-22T23:18:34.359968
kafka, latency, 0, 100000.00000, 0.37534, 2017-05-22T23:18:34.361011, 2017-05-22T23:18:34.375540
kafka, latency, 0, 100000.00000, 0.38286, 2017-05-22T23:18:34.376457, 2017-05-22T23:18:34.383056
kafka, latency, 0, 100000.00000, 0.39844, 2017-05-22T23:18:34.383821, 2017-05-22T23:18:34.398653
kafka, latency, 0, 100000.00000, 0.43011, 2017-05-22T23:18:34.399258, 2017-05-22T23:18:34.430337
kafka, latency, 0, 100000.00000, 0.44574, 2017-05-22T23:18:34.430755, 2017-05-22T23:18:34.445941
kafka, latency, 0, 100000.00000, 0.45327, 2017-05-22T23:18:34.446221, 2017-05-22T23:18:34.453465
kafka, latency, 0, 100000.00000, 0.46886, 2017-05-22T23:18:34.453582, 2017-05-22T23:18:34.469054
kafka, latency, 0, 100000.00000, 0.47634, 2017-05-22T23:18:34.469001, 2017-05-22T23:18:34.476557
kafka, latency, 0, 100000.00000, 0.47985, 2017-05-22T23:18:34.476366, 2017-05-22T23:18:34.480047
kafka, latency, 0, 100000.00000, 0.48737, 2017-05-22T23:18:34.479648, 2017-05-22T23:18:34.487567
kafka, latency, 0, 100000.00000, 0.55106, 2017-05-22T23:18:34.495071, 2017-05-22T23:18:34.551287
kafka, latency, 0, 100000.00000, 0.55137, 2017-05-22T23:18:34.526538, 2017-05-22T23:18:34.551573
kafka, latency, 0, 100000.00000, 0.55485, 2017-05-22T23:18:34.542023, 2017-05-22T23:18:34.555046
kafka, latency, 0, 100000.00000, 0.58651, 2017-05-22T23:18:34.557505, 2017-05-22T23:18:34.586710
kafka, latency, 0, 100000.00000, 0.58679, 2017-05-22T23:18:34.572981, 2017-05-22T23:18:34.586985
kafka, latency, 0, 100000.00000, 0.58706, 2017-05-22T23:18:34.580359, 2017-05-22T23:18:34.587261
kafka, latency, 0, 100000.00000, 0.59459, 2017-05-22T23:18:34.587723, 2017-05-22T23:18:34.594784
kafka, latency, 0, 100000.00000, 0.60210, 2017-05-22T23:18:34.595134, 2017-05-22T23:18:34.602300
kafka, latency, 0, 100000.00000, 0.61770, 2017-05-22T23:18:34.602548, 2017-05-22T23:18:34.617901
kafka, latency, 0, 100000.00000, 0.62534, 2017-05-22T23:18:34.617972, 2017-05-22T23:18:34.625684
kafka, latency, 0, 100000.00000, 0.63304, 2017-05-22T23:18:34.625323, 2017-05-22T23:18:34.633269
kafka, latency, 0, 100000.00000, 0.64061, 2017-05-22T23:18:34.632727, 2017-05-22T23:18:34.640816
kafka, latency, 0, 100000.00000, 0.64816, 2017-05-22T23:18:34.640091, 2017-05-22T23:18:34.648362
kafka, latency, 0, 100000.00000, 0.71191, 2017-05-22T23:18:34.655542, 2017-05-22T23:18:34.712121
kafka, latency, 0, 100000.00000, 0.71220, 2017-05-22T23:18:34.687111, 2017-05-22T23:18:34.712393
kafka, latency, 0, 100000.00000, 0.71566, 2017-05-22T23:18:34.702546, 2017-05-22T23:18:34.715858
kafka, latency, 0, 100000.00000, 0.73126, 2017-05-22T23:18:34.717967, 2017-05-22T23:18:34.731469
kafka, latency, 0, 100000.00000, 0.73471, 2017-05-22T23:18:34.725380, 2017-05-22T23:18:34.734915
kafka, latency, 0, 100000.00000, 0.79845, 2017-05-22T23:18:34.740799, 2017-05-22T23:18:34.798652
kafka, latency, 0, 100000.00000, 0.79873, 2017-05-22T23:18:34.772333, 2017-05-22T23:18:34.798918
kafka, latency, 0, 100000.00000, 0.80218, 2017-05-22T23:18:34.787811, 2017-05-22T23:18:34.802376
kafka, latency, 0, 100000.00000, 0.81778, 2017-05-22T23:18:34.803280, 2017-05-22T23:18:34.818005
kafka, latency, 0, 100000.00000, 0.81808, 2017-05-22T23:18:34.810684, 2017-05-22T23:18:34.818279
kafka, latency, 0, 100000.00000, 0.82560, 2017-05-22T23:18:34.818115, 2017-05-22T23:18:34.825799
kafka, latency, 0, 100000.00000, 0.82907, 2017-05-22T23:18:34.825478, 2017-05-22T23:18:34.829275
kafka, latency, 0, 100000.00000, 0.83663, 2017-05-22T23:18:34.828710, 2017-05-22T23:18:34.836826
kafka, latency, 0, 100000.00000, 0.85224, 2017-05-22T23:18:34.836102, 2017-05-22T23:18:34.852440
kafka, latency, 0, 100000.00000, 0.85583, 2017-05-22T23:18:34.851533, 2017-05-22T23:18:34.856027
kafka, latency, 0, 100000.00000, 0.88751, 2017-05-22T23:18:34.858899, 2017-05-22T23:18:34.887706
kafka, latency, 0, 100000.00000, 0.88778, 2017-05-22T23:18:34.874399, 2017-05-22T23:18:34.887969
kafka, latency, 0, 100000.00000, 0.91943, 2017-05-22T23:18:34.889862, 2017-05-22T23:18:34.919634
kafka, latency, 0, 100000.00000, 0.93503, 2017-05-22T23:18:34.921401, 2017-05-22T23:18:34.935239
kafka, latency, 0, 100000.00000, 0.95064, 2017-05-22T23:18:34.936914, 2017-05-22T23:18:34.950839
kafka, latency, 0, 100000.00000, 0.96625, 2017-05-22T23:18:34.952359, 2017-05-22T23:18:34.966452
kafka, latency, 0, 100000.00000, 0.99792, 2017-05-22T23:18:34.967928, 2017-05-22T23:18:34.998129
kafka, latency, 0, 100000.00000, 1.01353, 2017-05-22T23:18:34.999473, 2017-05-22T23:18:35.013732
kafka, latency, 0, 100000.00000, 0.02110, 2017-05-22T23:18:35.015028, 2017-05-22T23:18:35.021306
kafka, latency, 0, 100000.00000, 0.03674, 2017-05-22T23:18:35.022444, 2017-05-22T23:18:35.036939
kafka, latency, 0, 100000.00000, 0.03701, 2017-05-22T23:18:35.029907, 2017-05-22T23:18:35.037206
kafka, latency, 0, 100000.00000, 0.04454, 2017-05-22T23:18:35.037277, 2017-05-22T23:18:35.044745
kafka, latency, 0, 100000.00000, 0.05209, 2017-05-22T23:18:35.044779, 2017-05-22T23:18:35.052309
kafka, latency, 0, 100000.00000, 0.06778, 2017-05-22T23:18:35.052254, 2017-05-22T23:18:35.067994
kafka, latency, 0, 100000.00000, 0.06807, 2017-05-22T23:18:35.059838, 2017-05-22T23:18:35.068265
kafka, latency, 0, 100000.00000, 0.07559, 2017-05-22T23:18:35.067201, 2017-05-22T23:18:35.075813
kafka, latency, 0, 100000.00000, 0.13951, 2017-05-22T23:18:35.082673, 2017-05-22T23:18:35.139726
kafka, latency, 0, 100000.00000, 0.13981, 2017-05-22T23:18:35.114213, 2017-05-22T23:18:35.140000
kafka, latency, 0, 100000.00000, 0.14008, 2017-05-22T23:18:35.129664, 2017-05-22T23:18:35.140272
kafka, latency, 0, 100000.00000, 0.14352, 2017-05-22T23:18:35.137089, 2017-05-22T23:18:35.143758
kafka, latency, 0, 100000.00000, 0.14717, 2017-05-22T23:18:35.144455, 2017-05-22T23:18:35.147369
kafka, latency, 0, 100000.00000, 0.15471, 2017-05-22T23:18:35.147758, 2017-05-22T23:18:35.154974
kafka, latency, 0, 100000.00000, 0.16240, 2017-05-22T23:18:35.155137, 2017-05-22T23:18:35.162597
kafka, latency, 0, 100000.00000, 0.17799, 2017-05-22T23:18:35.162489, 2017-05-22T23:18:35.178205
kafka, latency, 0, 100000.00000, 0.18149, 2017-05-22T23:18:35.177917, 2017-05-22T23:18:35.181746
kafka, latency, 0, 100000.00000, 0.18516, 2017-05-22T23:18:35.181298, 2017-05-22T23:18:35.185424
kafka, latency, 0, 100000.00000, 0.20096, 2017-05-22T23:18:35.188687, 2017-05-22T23:18:35.201175
kafka, latency, 0, 100000.00000, 0.20445, 2017-05-22T23:18:35.196090, 2017-05-22T23:18:35.204654
kafka, latency, 0, 100000.00000, 0.20795, 2017-05-22T23:18:35.203485, 2017-05-22T23:18:35.208183
kafka, latency, 0, 100000.00000, 0.23981, 2017-05-22T23:18:35.210876, 2017-05-22T23:18:35.240028
kafka, latency, 0, 100000.00000, 0.24013, 2017-05-22T23:18:35.226289, 2017-05-22T23:18:35.240324
kafka, latency, 0, 100000.00000, 0.24040, 2017-05-22T23:18:35.233647, 2017-05-22T23:18:35.240592
kafka, latency, 0, 100000.00000, 0.24792, 2017-05-22T23:18:35.236943, 2017-05-22T23:18:35.248137
kafka, latency, 0, 100000.00000, 0.26354, 2017-05-22T23:18:35.252389, 2017-05-22T23:18:35.263740
kafka, latency, 0, 100000.00000, 0.27914, 2017-05-22T23:18:35.267832, 2017-05-22T23:18:35.279344
kafka, latency, 0, 100000.00000, 0.31080, 2017-05-22T23:18:35.283329, 2017-05-22T23:18:35.311002
kafka, latency, 0, 100000.00000, 0.31236, 2017-05-22T23:18:35.298774, 2017-05-22T23:18:35.312603
kafka, latency, 0, 100000.00000, 0.32010, 2017-05-22T23:18:35.314262, 2017-05-22T23:18:35.320313
kafka, latency, 0, 100000.00000, 0.32357, 2017-05-22T23:18:35.317601, 2017-05-22T23:18:35.323771
kafka, latency, 0, 100000.00000, 0.33122, 2017-05-22T23:18:35.325009, 2017-05-22T23:18:35.331423
kafka, latency, 0, 100000.00000, 0.34682, 2017-05-22T23:18:35.332381, 2017-05-22T23:18:35.347026
kafka, latency, 0, 100000.00000, 0.37850, 2017-05-22T23:18:35.347846, 2017-05-22T23:18:35.378702
kafka, latency, 0, 100000.00000, 0.38611, 2017-05-22T23:18:35.379396, 2017-05-22T23:18:35.386315
