Produce_batch_Start,Produce_batch_end,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
38424000,38432000,6191,8000,3073997.0,9599.58918865
38432000,38440000,6192,8000,3074491.0,9599.47914726
38440000,38448000,6193,8000,3074985.0,9600.21281111
38448000,38456000,6194,8000,3075479.0,9600.54070433
38456000,38464000,6195,8000,3075974.0,9600.43033335
38464000,38472000,6196,8000,3076468.0,9600.81304764
38472000,38480000,6197,8000,3076962.0,9600.5800495
38480000,38488000,6198,8000,3077457.0,9600.9487023
38488000,38496000,6199,8000,3077951.0,9600.84215523
38496000,38504000,6200,8000,3078445.0,9600.73463102
38504000,38512000,6201,8000,3078939.0,9600.61417514
38512000,38520000,6202,8000,3079434.0,9600.99453533
38520000,38528000,6203,8000,3079928.0,9601.37078683
38528000,38536000,6204,8000,3080422.0,9602.06995085
38536000,38544000,6205,8000,3080916.0,9602.67995059
38544000,38552000,6206,8000,3081411.0,9603.01051552
38552000,38560000,6207,8000,3081905.0,9602.90768105
38560000,38568000,6208,8000,3082399.0,9603.28490786
38568000,38576000,6209,8000,3082893.0,9603.05265505
38576000,38584000,6210,8000,3083388.0,9602.95345452
38584000,38592000,6211,8000,3083882.0,9602.84958418
38592000,38600000,6212,8000,3084376.0,9602.74303361
38600000,38608000,6213,8000,3084870.0,9602.63293484
38608000,38616000,6214,8000,3085365.0,9603.0068341
38616000,38624000,6215,8000,3085859.0,9602.90007096
38624000,38632000,6216,8000,3086353.0,9602.7907372
38632000,38640000,6217,8000,3086847.0,9602.67675455
38640000,38648000,6218,8000,3087341.0,9602.57431122
38648000,38656000,6219,8000,3087836.0,9602.94325946
38656000,38664000,6220,8000,3088330.0,9603.32122554
38664000,38672000,6221,8000,3088825.0,9603.08717435
38672000,38680000,6222,8000,3089319.0,9603.46193293
38680000,38688000,6223,8000,3089813.0,9603.35796332
38688000,38696000,6224,8000,3090307.0,9604.0970963
38696000,38704000,6225,8000,3090802.0,9604.71241923
38704000,38712000,6226,8000,3091296.0,9605.08269241
38712000,38720000,6227,8000,3091790.0,9605.7867162
38720000,38728000,6228,8000,3092284.0,9606.14976708
38728000,38736000,6229,8000,3092779.0,9606.52844893
38736000,38744000,6230,8000,3093273.0,9606.43111672
38744000,38752000,6231,8000,3093767.0,9606.80971443
38752000,38760000,6232,8000,3094261.0,9606.70385792
38760000,38768000,6233,8000,3094756.0,9606.45794671
38768000,38776000,6234,8000,3095250.0,9606.32523358
38776000,38784000,6235,8000,3095744.0,9606.21882638
38784000,38792000,6236,8000,3096239.0,9606.91581558
38792000,38800000,6237,8000,3096733.0,9607.53103101
38800000,38808000,6238,8000,3097227.0,9607.85645467
38808000,38816000,6239,8000,3097721.0,9607.73947162
38816000,38824000,6240,8000,3098215.0,9607.63613867
38824000,38832000,6241,8000,3098710.0,9607.53430792
38832000,38840000,6242,8000,3099204.0,9607.91129307
38840000,38848000,6243,8000,3099698.0,9608.28333063
38848000,38856000,6244,8000,3100192.0,9608.17091324
38856000,38864000,6245,8000,3100686.0,9607.92620275
38864000,38872000,6246,8000,3101180.0,9607.81686707
38872000,38880000,6247,8000,3101674.0,9608.54513872
38880000,38888000,6248,8000,3102169.0,9608.86861353
38888000,38896000,6249,8000,3102663.0,9608.75656901
38896000,38904000,6250,8000,3103157.0,9609.12360365
38904000,38912000,6251,8000,3103651.0,9609.83086378
38912000,38920000,6252,8000,3104146.0,9610.44901915
38920000,38928000,6253,8000,3104640.0,9610.81635546
38928000,38936000,6254,8000,3105134.0,9610.70431428
38936000,38944000,6255,8000,3105628.0,9610.59828884
38944000,38952000,6256,8000,3106123.0,9610.49277751
38952000,38960000,6257,8000,3106617.0,9610.22904406
38960000,38968000,6258,8000,3107111.0,9610.11941352
38968000,38976000,6259,8000,3107605.0,9610.00663192
38976000,38984000,6260,8000,3108099.0,9610.73472027
38984000,38992000,6261,8000,3108594.0,9611.06056254
38992000,39000000,6262,8000,3109088.0,9611.43472567
39000000,39008000,6263,8000,3109582.0,9612.13419803
39008000,39016000,6264,8000,3110089.0,9612.55742328
39016000,39024000,6265,8000,3110596.0,9612.99489785
39024000,39032000,6266,8000,3111102.0,9612.94547372
39032000,39040000,6267,8000,3111609.0,9613.37354405
39040000,39048000,6268,8000,3112115.0,9614.09128937
39048000,39056000,6269,8000,3112622.0,9614.32924539
39056000,39064000,6270,8000,3113129.0,9614.949996
39064000,39072000,6271,8000,3113635.0,9615.32822316
39072000,39080000,6272,8000,3114142.0,9615.75089898
39080000,39088000,6273,8000,3114649.0,9615.70212505
39088000,39096000,6274,8000,3115155.0,9616.12953147
39096000,39104000,6275,8000,3115662.0,9616.08593002
39104000,39112000,6276,8000,3116169.0,9616.51139444
39112000,39120000,6277,8000,3116675.0,9616.45833174
39120000,39128000,6278,8000,3117182.0,9616.40897302
39128000,39136000,6279,8000,3117688.0,9616.35687171
39136000,39144000,6280,8000,3118195.0,9616.78049098
39144000,39152000,6281,8000,3118702.0,9616.58828819
39152000,39160000,6282,8000,3119208.0,9616.53149476
39160000,39168000,6283,8000,3119715.0,9616.47714566
39168000,39176000,6284,8000,3120222.0,9616.43674926
39176000,39184000,6285,8000,3120728.0,9616.38261681
39184000,39192000,6286,8000,3121235.0,9616.81145894
39192000,39200000,6287,8000,3121742.0,9617.56581405
39200000,39208000,6288,8000,3122248.0,9617.99353249
39208000,39216000,6289,8000,3122755.0,9618.41667976
39216000,39224000,6290,8000,3123261.0,9618.3595292
39224000,39232000,6291,8000,3123768.0,9618.30366226
39232000,39240000,6292,8000,3124275.0,9618.25376539
39240000,39248000,6293,8000,3124781.0,9618.5345061
39248000,39256000,6294,8000,3125288.0,9618.94696494
39256000,39264000,6295,8000,3125794.0,9618.90133524
39264000,39272000,6296,8000,3126301.0,9618.84855931
39272000,39280000,6297,8000,3126808.0,9618.79956123
39280000,39288000,6298,8000,3127314.0,9618.74681964
39288000,39296000,6299,8000,3127821.0,9618.69889165
39296000,39304000,6300,8000,3128327.0,9618.64313845
39304000,39312000,6301,8000,3128834.0,9619.06922968
39312000,39320000,6302,8000,3129340.0,9619.01493891
39320000,39328000,6303,8000,3129847.0,9618.96548049
39328000,39336000,6304,8000,3130354.0,9619.38877582
39336000,39344000,6305,8000,3130860.0,9619.66695847
39344000,39352000,6306,8000,3131367.0,9619.61817976
39352000,39360000,6307,8000,3131873.0,9620.04192592
39360000,39368000,6308,8000,3132380.0,9620.79500432
39368000,39376000,6309,8000,3132886.0,9621.4617969
39376000,39384000,6310,8000,3133393.0,9621.8745011
39384000,39392000,6311,8000,3133900.0,9621.82417785
39392000,39400000,6312,8000,3134406.0,9621.7677525
39400000,39408000,6313,8000,3134913.0,9622.19176019
39408000,39416000,6314,8000,3135419.0,9622.57378257
39416000,39424000,6315,8000,3135926.0,9623.22798128
39424000,39432000,6316,8000,3136432.0,9623.63679427
39432000,39440000,6317,8000,3136939.0,9624.05205565
39440000,39448000,6318,8000,3137445.0,9623.82160863
39448000,39456000,6319,8000,3137952.0,9623.77198646
39456000,39464000,6320,8000,3138459.0,9624.19665533
39464000,39472000,6321,8000,3138966.0,9624.62246983
39472000,39480000,6322,8000,3139472.0,9624.57303103
39480000,39488000,6323,8000,3139979.0,9624.98900865
39488000,39496000,6324,8000,3140486.0,9624.93515392
39496000,39504000,6325,8000,3140992.0,9625.35170317
39504000,39512000,6326,8000,3141499.0,9625.29818992
39512000,39520000,6327,8000,3142005.0,9625.23800365
39520000,39528000,6328,8000,3142512.0,9625.18066142
39528000,39536000,6329,8000,3143019.0,9625.05395559
39536000,39544000,6330,8000,3143525.0,9624.77759147
39544000,39552000,6331,8000,3144032.0,9625.1182536
39552000,39560000,6332,8000,3144538.0,9625.48140207
39560000,39568000,6333,8000,3145045.0,9625.82607716
39568000,39576000,6334,8000,3145551.0,9626.19638773
39576000,39584000,6335,8000,3146058.0,9626.08192375
39584000,39592000,6336,8000,3146564.0,9626.76445258
39592000,39600000,6337,8000,3147071.0,9627.35703275
39600000,39608000,6338,8000,3147578.0,9627.70885939
39608000,39616000,6339,8000,3148084.0,9627.60858976
39616000,39624000,6340,8000,3148591.0,9627.99581981
39624000,39632000,6341,8000,3149097.0,9628.42258007
39632000,39640000,6342,8000,3149604.0,9628.14604027
39640000,39648000,6343,8000,3150111.0,9628.51976454
39648000,39656000,6344,8000,3150617.0,9628.89069214
39656000,39664000,6345,8000,3151124.0,9628.79860058
39664000,39672000,6346,8000,3151630.0,9628.7010726
39672000,39680000,6347,8000,3152137.0,9628.64945697
39680000,39688000,6348,8000,3152644.0,9628.59038458
39688000,39696000,6349,8000,3153150.0,9628.53225294
39696000,39704000,6350,8000,3153657.0,9628.94365599
39704000,39712000,6351,8000,3154163.0,9628.88965197
39712000,39720000,6352,8000,3154670.0,9629.31285816
39720000,39728000,6353,8000,3155176.0,9630.05384028
39728000,39736000,6354,8000,3155683.0,9630.58318876
39736000,39744000,6355,8000,3156189.0,9631.23316042
39744000,39752000,6356,8000,3156696.0,9631.65043117
39752000,39760000,6357,8000,3157203.0,9632.06719068
39760000,39768000,6358,8000,3157709.0,9632.48135539
39768000,39776000,6359,8000,3158216.0,9632.89134194
39776000,39784000,6360,8000,3158722.0,9633.28936333
39784000,39792000,6361,8000,3159229.0,9633.18593288
39792000,39800000,6362,8000,3159735.0,9633.60785813
39800000,39808000,6363,8000,3160242.0,9634.02066891
39808000,39816000,6364,8000,3160749.0,9633.92825868
39816000,39824000,6365,8000,3161255.0,9633.83224442
39824000,39832000,6366,8000,3161762.0,9634.00802202
39832000,39840000,6367,8000,3162268.0,9634.40823987
39840000,39848000,6368,8000,3162775.0,9635.17557873
39848000,39856000,6369,8000,3163282.0,9635.53465806
39856000,39864000,6370,8000,3163788.0,9635.41375542
39864000,39872000,6371,8000,3164295.0,9636.10186913
39872000,39880000,6372,8000,3164802.0,9636.47249129
39880000,39888000,6373,8000,3165308.0,9637.0856176
39888000,39896000,6374,8000,3165814.0,9637.46963583
39896000,39904000,6375,8000,3166321.0,9638.07947124
39904000,39912000,6376,8000,3166828.0,9638.45887485
39912000,39920000,6377,8000,3167334.0,9638.80525348
39920000,39928000,6378,8000,3167841.0,9638.54447307
39928000,39936000,6379,8000,3168347.0,9638.48349711
39936000,39944000,6380,8000,3168854.0,9638.43130745
39944000,39952000,6381,8000,3169360.0,9638.36896581
39952000,39960000,6382,8000,3169867.0,9638.78452845
39960000,39968000,6383,8000,3170374.0,9639.19454388
39968000,39976000,6384,8000,3170880.0,9639.61349623
39976000,39984000,6385,8000,3171387.0,9639.56501841
39984000,39992000,6386,8000,3171894.0,9639.51694073
39992000,40000000,6387,8000,3172400.0,9639.46290738
40000000,40008000,6388,8000,3172907.0,9639.41219523
40008000,40016000,6389,8000,3173402.0,9639.30440705
40016000,40024000,6390,8000,3173898.0,9639.52672411
40024000,40032000,6391,8000,3174394.0,9639.88905815
40032000,40040000,6392,8000,3174889.0,9640.24438255
40040000,40048000,6393,8000,3175385.0,9640.10551226
40048000,40056000,6394,8000,3175881.0,9640.46642969
40056000,40064000,6395,8000,3176376.0,9640.36331905
40064000,40072000,6396,8000,3176872.0,9640.2519645
40072000,40080000,6397,8000,3177368.0,9640.1487991
40080000,40088000,6398,8000,3177863.0,9640.50739546
40088000,40096000,6399,8000,3178359.0,9641.18693842
40096000,40104000,6400,8000,3178855.0,9641.55058867
40104000,40112000,6401,8000,3179350.0,9641.90861045
40112000,40120000,6402,8000,3179846.0,9642.13405915
40120000,40128000,6403,8000,3180342.0,9642.45632509
40128000,40136000,6404,8000,3180838.0,9642.33000243
40136000,40144000,6405,8000,3181333.0,9642.68290857
40144000,40152000,6406,8000,3181829.0,9642.5822088
40152000,40160000,6407,8000,3182325.0,9642.48090167
40160000,40168000,6408,8000,3182820.0,9642.37475311
40168000,40176000,6409,8000,3183316.0,9642.27044336
40176000,40184000,6410,8000,3183812.0,9642.63715136
40184000,40192000,6411,8000,3184307.0,9642.99122037
40192000,40200000,6412,8000,3184803.0,9643.35554299
40200000,40208000,6413,8000,3185298.0,9643.24371869
40208000,40216000,6414,8000,3185794.0,9642.99858822
40216000,40224000,6415,8000,3186289.0,9642.88183893
40224000,40232000,6416,8000,3186785.0,9642.77285719
40232000,40240000,6417,8000,3187281.0,9635.88782022
40240000,40248000,6418,8000,3187776.0,9634.85445831
40248000,40256000,6419,8000,3188272.0,9634.74468651
40256000,40264000,6420,8000,3188767.0,9633.70909824
40264000,40272000,6421,8000,3189263.0,9633.60282554
40272000,40280000,6422,8000,3189759.0,9632.56548081
40280000,40288000,6423,8000,3190254.0,9632.45513507
40288000,40296000,6424,8000,3190750.0,9632.34227093
40296000,40304000,6425,8000,3191246.0,9632.23828232
40304000,40312000,6426,8000,3191741.0,9631.01423453
40312000,40320000,6427,8000,3192237.0,9630.90446542
40320000,40328000,6428,8000,3192733.0,9630.80832928
40328000,40336000,6429,8000,3193228.0,9630.69445156
40336000,40344000,6430,8000,3193724.0,9630.59397155
40344000,40352000,6431,8000,3194219.0,9629.55387677
40352000,40360000,6432,8000,3194715.0,9629.45490899
40360000,40368000,6433,8000,3195211.0,9629.35164276
40368000,40376000,6434,8000,3195707.0,9630.06431866
40376000,40384000,6435,8000,3196202.0,9630.65369519
40384000,40392000,6436,8000,3196698.0,9631.24814654
40392000,40400000,6437,8000,3197194.0,9631.79853601
40400000,40408000,6438,8000,3197689.0,9632.33294516
40408000,40416000,6439,8000,3198185.0,9632.70067417
40416000,40424000,6440,8000,3198680.0,9633.30004307
40424000,40432000,6441,8000,3199176.0,9633.906255
40432000,40440000,6442,8000,3199672.0,9634.46448554
40440000,40448000,6443,8000,3200168.0,9635.06322721
40448000,40456000,6444,8000,3200663.0,9635.42179583
40456000,40464000,6445,8000,3201159.0,9635.78215623
40464000,40472000,6446,8000,3201654.0,9636.13956739
40472000,40480000,6447,8000,3202150.0,9636.81296483
40480000,40488000,6448,8000,3202646.0,9637.17124878
40488000,40496000,6449,8000,3203141.0,9637.75940799
40496000,40504000,6450,8000,3203637.0,9638.3328362
40504000,40512000,6451,8000,3204133.0,9638.76085366
40512000,40520000,6452,8000,3204628.0,9639.35123913
40520000,40528000,6453,8000,3205124.0,9640.01692581
40528000,40536000,6454,8000,3205620.0,9640.37224167
40536000,40544000,6455,8000,3206115.0,9640.71058136
40544000,40552000,6456,8000,3206611.0,9640.60442011
40552000,40560000,6457,8000,3207107.0,9640.49308453
40560000,40568000,6458,8000,3207602.0,9640.3812397
40568000,40576000,6459,8000,3208098.0,9640.26942563
40576000,40584000,6460,8000,3208594.0,9640.6259594
40584000,40592000,6461,8000,3209090.0,9640.97982663
40592000,40600000,6462,8000,3209585.0,9640.86967683
40600000,40608000,6463,8000,3210081.0,9640.61539402
40608000,40616000,6464,8000,3210576.0,9641.29075924
40616000,40624000,6465,8000,3211072.0,9641.65420367
40624000,40632000,6466,8000,3211568.0,9642.24969516
40632000,40640000,6467,8000,3212063.0,9642.60864513
40640000,40648000,6468,8000,3212559.0,9643.1966287
40648000,40656000,6469,8000,3213055.0,9643.55257657
40656000,40664000,6470,8000,3213550.0,9644.24797041
40664000,40672000,6471,8000,3214046.0,9644.60843663
40672000,40680000,6472,8000,3214542.0,9644.96285731
40680000,40688000,6473,8000,3215037.0,9644.85728092
40688000,40696000,6474,8000,3215533.0,9645.53865637
40696000,40704000,6475,8000,3216028.0,9645.76694378
40704000,40712000,6476,8000,3216523.0,9646.12534367
40712000,40720000,6477,8000,3217019.0,9646.48295507
40720000,40728000,6478,8000,3217514.0,9646.36501586
40728000,40736000,6479,8000,3218010.0,9646.25555275
40736000,40744000,6480,8000,3218506.0,9646.60683268
40744000,40752000,6481,8000,3219002.0,9646.9623035
40752000,40760000,6482,8000,3219497.0,9646.84935485
40760000,40768000,6483,8000,3219993.0,9647.52681103
40768000,40776000,6484,8000,3220488.0,9648.11611793
40776000,40784000,6485,8000,3220984.0,9648.4337699
40784000,40792000,6486,8000,3221480.0,9648.32968794
40792000,40800000,6487,8000,3221975.0,9648.55858647
40800000,40808000,6488,8000,3222471.0,9648.91554297
40808000,40816000,6489,8000,3222967.0,9648.80928952
40816000,40824000,6490,8000,3223462.0,9648.69765403
40824000,40832000,6491,8000,3223958.0,9649.05368428
40832000,40840000,6492,8000,3224453.0,9649.40435984
40840000,40848000,6493,8000,3224949.0,9649.29375604
40848000,40856000,6494,8000,3225445.0,9649.17854326
40856000,40864000,6495,8000,3225941.0,9649.07825925
40864000,40872000,6496,8000,3226436.0,9649.43526754
40872000,40880000,6497,8000,3226932.0,9649.79541014
40880000,40888000,6498,8000,3227427.0,9649.69034824
40888000,40896000,6499,8000,3227923.0,9649.91690384
40896000,40904000,6500,8000,3228419.0,9649.79897712
40904000,40912000,6501,8000,3228914.0,9650.14979563
40912000,40920000,6502,8000,3229410.0,9650.04005181
40920000,40928000,6503,8000,3229905.0,9649.92156187
40928000,40936000,6504,8000,3230401.0,9649.80750722
40936000,40944000,6505,8000,3230897.0,9649.70008681
40944000,40952000,6506,8000,3231392.0,9649.5954247
40952000,40960000,6507,8000,3231888.0,9649.48902929
40960000,40968000,6508,8000,3232384.0,9650.16806313
40968000,40976000,6509,8000,3232879.0,9650.52562655
40976000,40984000,6510,8000,3233374.0,9650.87990657
40984000,40992000,6511,8000,3233870.0,9651.10344666
40992000,41000000,6512,8000,3234366.0,9650.99715661
41000000,41008000,6513,8000,3234861.0,9650.88487018
41008000,41016000,6514,8000,3235382.0,9651.30601669
41016000,41024000,6515,8000,3235904.0,9651.27262051
41024000,41032000,6516,8000,3236425.0,9651.68856563
41032000,41040000,6517,8000,3236946.0,9651.66422382
41040000,41048000,6518,8000,3237467.0,9651.63422345
41048000,41056000,6519,8000,3237988.0,9652.07059529
41056000,41064000,6520,8000,3238509.0,9652.4995954
41064000,41072000,6521,8000,3239030.0,9652.92232963
41072000,41080000,6522,8000,3239551.0,9652.89090401
41080000,41088000,6523,8000,3240072.0,9652.72644857
41088000,41096000,6524,8000,3240593.0,9653.50201094
41096000,41104000,6525,8000,3241114.0,9654.19930874
41104000,41112000,6526,8000,3241635.0,9654.59507502
41112000,41120000,6527,8000,3242157.0,9655.37145202
41120000,41128000,6528,8000,3242677.0,9655.75852327
41128000,41136000,6529,8000,3243198.0,9655.7293044
41136000,41144000,6530,8000,3243719.0,9655.69885474
41144000,41152000,6531,8000,3244240.0,9655.66976482
41152000,41160000,6532,8000,3244761.0,9655.63996512
41160000,41168000,6533,8000,3245282.0,9655.61120941
41168000,41176000,6534,8000,3245803.0,9656.03849782
41176000,41184000,6535,8000,3246325.0,9655.87006538
41184000,41192000,6536,8000,3246846.0,9656.29124785
41192000,41200000,6537,8000,3247367.0,9656.71584415
41200000,41208000,6538,8000,3247888.0,9657.13732247
41208000,41216000,6539,8000,3248409.0,9657.11161719
41216000,41224000,6540,8000,3248930.0,9657.08451732
41224000,41232000,6541,8000,3249451.0,9657.51837116
41232000,41240000,6542,8000,3249972.0,9657.48369304
41240000,41248000,6543,8000,3250493.0,9657.91783121
41248000,41256000,6544,8000,3251014.0,9657.88631233
41256000,41264000,6545,8000,3251535.0,9657.85195859
41264000,41272000,6546,8000,3252056.0,9657.82037873
41272000,41280000,6547,8000,3252577.0,9658.11090591
41280000,41288000,6548,8000,3253098.0,9658.07251818
41288000,41296000,6549,8000,3253619.0,9658.49387277
41296000,41304000,6550,8000,3254140.0,9659.26789381
41304000,41312000,6551,8000,3254661.0,9659.93630826
41312000,41320000,6552,8000,3255182.0,9660.37163079
41320000,41328000,6553,8000,3255703.0,9660.80513086
41328000,41336000,6554,8000,3256225.0,9660.77674971
41336000,41344000,6555,8000,3256746.0,9661.20959732
41344000,41352000,6556,8000,3257267.0,9661.63603871
41352000,41360000,6557,8000,3257788.0,9662.37015868
41360000,41368000,6558,8000,3258309.0,9663.02852679
41368000,41376000,6559,8000,3258830.0,9663.27035923
41376000,41384000,6560,8000,3259351.0,9664.04001433
41384000,41392000,6561,8000,3259872.0,9664.43144896
41392000,41400000,6562,8000,3260393.0,9664.40403196
41400000,41408000,6563,8000,3260914.0,9664.37493715
41408000,41416000,6564,8000,3261435.0,9664.34393322
41416000,41424000,6565,8000,3261956.0,9664.30844067
41424000,41432000,6566,8000,3262477.0,9664.73473
41432000,41440000,6567,8000,3262998.0,9665.15853866
41440000,41448000,6568,8000,3263519.0,9665.12326829
41448000,41456000,6569,8000,3264041.0,9665.55022293
41456000,41464000,6570,8000,3264561.0,9666.24479333
41464000,41472000,6571,8000,3265083.0,9666.5350998
41472000,41480000,6572,8000,3265604.0,9667.28748344
41480000,41488000,6573,8000,3266125.0,9667.94977506
41488000,41496000,6574,8000,3266646.0,9668.34051321
41496000,41504000,6575,8000,3267167.0,9668.30612935
41504000,41512000,6576,8000,3267688.0,9668.27378913
41512000,41520000,6577,8000,3268209.0,9668.24085935
41520000,41528000,6578,8000,3268730.0,9668.65826559
41528000,41536000,6579,8000,3269251.0,9669.02790988
41536000,41544000,6580,8000,3269772.0,9669.4099542
41544000,41552000,6581,8000,3270293.0,9669.34080523
41552000,41560000,6582,8000,3270814.0,9669.30577531
41560000,41568000,6583,8000,3271335.0,9670.02699345
41568000,41576000,6584,8000,3271857.0,9670.26644764
41576000,41584000,6585,8000,3272378.0,9670.67858002
41584000,41592000,6586,8000,3272899.0,9671.10225345
41592000,41600000,6587,8000,3273420.0,9671.52817275
41600000,41608000,6588,8000,3273941.0,9671.94981801
41608000,41616000,6589,8000,3274462.0,9671.8630026
41616000,41624000,6590,8000,3274983.0,9671.82794498
41624000,41632000,6591,8000,3275504.0,9672.56303806
41632000,41640000,6592,8000,3276025.0,9673.21215032
41640000,41648000,6593,8000,3276546.0,9673.58696125
41648000,41656000,6594,8000,3277067.0,9673.54358531
41656000,41664000,6595,8000,3277588.0,9673.97161471
41664000,41672000,6596,8000,3278109.0,9673.81277191
41672000,41680000,6597,8000,3278630.0,9674.22391759
41680000,41688000,6598,8000,3279151.0,9674.64921108
41688000,41696000,6599,8000,3279672.0,9675.07495121
41696000,41704000,6600,8000,3280193.0,9675.03804135
41704000,41712000,6601,8000,3280714.0,9674.99761295
41712000,41720000,6602,8000,3281235.0,9674.95795949
41720000,41728000,6603,8000,3281757.0,9675.37603178
41728000,41736000,6604,8000,3282278.0,9675.3114065
41736000,41744000,6605,8000,3282798.0,9675.71406288
41744000,41752000,6606,8000,3283320.0,9675.68145639
41752000,41760000,6607,8000,3283841.0,9675.61436243
41760000,41768000,6608,8000,3284362.0,9675.85983252
41768000,41776000,6609,8000,3284883.0,9675.78217636
41776000,41784000,6610,8000,3285404.0,9675.73552617
41784000,41792000,6611,8000,3285925.0,9675.69794598
41792000,41800000,6612,8000,3286446.0,9675.66211666
41800000,41808000,6613,8000,3286967.0,9675.62080544
41808000,41816000,6614,8000,3287488.0,9675.58223699
41816000,41824000,6615,8000,3288009.0,9675.54066709
41824000,41832000,6616,8000,3288530.0,9675.96009978
41832000,41840000,6617,8000,3289051.0,9675.92408571
41840000,41848000,6618,8000,3289572.0,9675.89915048
41848000,41856000,6619,8000,3290094.0,9675.86942996
41856000,41864000,6620,8000,3290615.0,9676.16761755
41864000,41872000,6621,8000,3291136.0,9676.13181572
41872000,41880000,6622,8000,3291657.0,9676.86498001
41880000,41888000,6623,8000,3292178.0,9677.28843091
41888000,41896000,6624,8000,3292699.0,9677.70239909
41896000,41904000,6625,8000,3293220.0,9677.65894788
41904000,41912000,6626,8000,3293741.0,9677.57524847
41912000,41920000,6627,8000,3294262.0,9677.94490357
41920000,41928000,6628,8000,3294783.0,9677.86279353
41928000,41936000,6629,8000,3295304.0,9677.82528591
41936000,41944000,6630,8000,3295825.0,9677.78198401
41944000,41952000,6631,8000,3296347.0,9678.47099274
41952000,41960000,6632,8000,3296868.0,9678.66596095
41960000,41968000,6633,8000,3297389.0,9679.04242436
41968000,41976000,6634,8000,3297910.0,9678.96431794
41976000,41984000,6635,8000,3298431.0,9678.91118364
41984000,41992000,6636,8000,3298952.0,9679.32740467
41992000,42000000,6637,8000,3299473.0,9679.74313058
42000000,42008000,6638,8000,3299994.0,9679.672452
42008000,42016000,6639,8000,3300499.0,9680.0445001
42016000,42024000,6640,8000,3301005.0,9679.99699501
42024000,42032000,6641,8000,3301510.0,9679.94994952
42032000,42040000,6642,8000,3302016.0,9680.36163321
42040000,42048000,6643,8000,3302521.0,9680.77176935
42048000,42056000,6644,8000,3303027.0,9680.9541707
42056000,42064000,6645,8000,3303532.0,9680.89074488
42064000,42072000,6646,8000,3304037.0,9681.64153543
42072000,42080000,6647,8000,3304543.0,9682.04708747
42080000,42088000,6648,8000,3305048.0,9682.45145921
42088000,42096000,6649,8000,3305554.0,9682.40235614
42096000,42104000,6650,8000,3306059.0,9682.36034576
42104000,42112000,6651,8000,3306565.0,9682.32218258
42112000,42120000,6652,8000,3307070.0,9682.26684315
42120000,42128000,6653,8000,3307575.0,9682.67687835
42128000,42136000,6654,8000,3308081.0,9682.62791116
42136000,42144000,6655,8000,3308586.0,9682.58110658
42144000,42152000,6656,8000,3309092.0,9682.40057576
42152000,42160000,6657,8000,3309597.0,9682.35218127
42160000,42168000,6658,8000,3310103.0,9682.30315511
42168000,42176000,6659,8000,3310608.0,9682.24706104
42176000,42184000,6660,8000,3311114.0,9682.19571792
42184000,42192000,6661,8000,3311619.0,9682.15013314
42192000,42200000,6662,8000,3312125.0,9682.10889624
42200000,42208000,6663,8000,3312630.0,9681.15928791
42208000,42216000,6664,8000,3313135.0,9681.1142559
42216000,42224000,6665,8000,3313641.0,9680.16582487
42224000,42232000,6666,8000,3314146.0,9679.20994765
42232000,42240000,6667,8000,3314651.0,9679.16310837
42240000,42248000,6668,8000,3315157.0,9678.08019606
42248000,42256000,6669,8000,3315662.0,9677.1229733
42256000,42264000,6670,8000,3316168.0,9676.16728457
42264000,42272000,6671,8000,3316673.0,9675.2093272
42272000,42280000,6672,8000,3317179.0,9675.94197952
42280000,42288000,6673,8000,3317684.0,9676.35644192
42288000,42296000,6674,8000,3318190.0,9677.07027176
42296000,42304000,6675,8000,3318695.0,9677.78801697
42304000,42312000,6676,8000,3319201.0,9678.42618881
42312000,42320000,6677,8000,3319706.0,9679.06249188
42320000,42328000,6678,8000,3320212.0,9679.46864918
42328000,42336000,6679,8000,3320717.0,9679.39011006
42336000,42344000,6680,8000,3321223.0,9679.15056322
42344000,42352000,6681,8000,3321728.0,9679.03848042
42352000,42360000,6682,8000,3322233.0,9678.97783877
42360000,42368000,6683,8000,3322739.0,9678.9009044
42368000,42376000,6684,8000,3323244.0,9678.82037653
42376000,42384000,6685,8000,3323750.0,9679.19418296
42384000,42392000,6686,8000,3324255.0,9679.10872514
42392000,42400000,6687,8000,3324761.0,9679.02807361
42400000,42408000,6688,8000,3325266.0,9679.38513975
42408000,42416000,6689,8000,3325772.0,9679.29992579
42416000,42424000,6690,8000,3326277.0,9679.66430335
42424000,42432000,6691,8000,3326782.0,9680.02671069
42432000,42440000,6692,8000,3327288.0,9679.77068726
42440000,42448000,6693,8000,3327793.0,9679.71999527
42448000,42456000,6694,8000,3328299.0,9679.68256368
42456000,42464000,6695,8000,3328804.0,9679.64324252
42464000,42472000,6696,8000,3329310.0,9679.60335868
42472000,42480000,6697,8000,3329815.0,9679.56099629
42480000,42488000,6698,8000,3330320.0,9679.51459578
42488000,42496000,6699,8000,3330826.0,9679.47263817
42496000,42504000,6700,8000,3331331.0,9679.87852954
42504000,42512000,6701,8000,3331837.0,9679.83489694
42512000,42520000,6702,8000,3332342.0,9679.78266154
42520000,42528000,6703,8000,3332848.0,9679.737087
42528000,42536000,6704,8000,3333353.0,9680.00311455
42536000,42544000,6705,8000,3333858.0,9679.96158381
42544000,42552000,6706,8000,3334364.0,9680.37329298
