Produce_batch_Start,Produce_batch_end,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
15696000,15704000,3350,8000,1666363.0,4575.91011144
15704000,15712000,3351,8000,1666869.0,4576.09633577
15712000,15720000,3352,8000,1667374.0,4576.60458395
15720000,15728000,3353,8000,1667879.0,4576.99138943
15728000,15736000,3354,8000,1668385.0,4576.77628267
15736000,15744000,3355,8000,1668891.0,4576.55753843
15744000,15752000,3356,8000,1669396.0,4576.70136196
15752000,15760000,3357,8000,1669902.0,4576.89212999
15760000,15768000,3358,8000,1670408.0,4577.08391367
15768000,15776000,3359,8000,1670913.0,4577.60620343
15776000,15784000,3360,8000,1671419.0,4578.08738618
15784000,15792000,3361,8000,1671924.0,4578.47385888
15792000,15800000,3362,8000,1672430.0,4578.98623741
15800000,15808000,3363,8000,1672935.0,4579.3713556
15808000,15816000,3364,8000,1673440.0,4579.87874928
15816000,15824000,3365,8000,1673946.0,4580.3848128
15824000,15832000,3366,8000,1674452.0,4580.77188308
15832000,15840000,3367,8000,1674957.0,4580.95008997
15840000,15848000,3368,8000,1675463.0,4581.13166324
15848000,15856000,3369,8000,1675968.0,4580.98264033
15856000,15864000,3370,8000,1676474.0,4580.77462577
15864000,15872000,3371,8000,1676980.0,4580.96001801
15872000,15880000,3372,8000,1677485.0,4580.74444451
15880000,15888000,3373,8000,1677990.0,4580.92968816
15888000,15896000,3374,8000,1678496.0,4581.09933585
15896000,15904000,3375,8000,1679001.0,4581.27597942
15904000,15912000,3376,8000,1679507.0,4581.45589291
15912000,15920000,3377,8000,1680012.0,4581.63199894
15920000,15928000,3378,8000,1680518.0,4581.81312771
15928000,15936000,3379,8000,1681023.0,4581.99079582
15936000,15944000,3380,8000,1681529.0,4582.18191145
15944000,15952000,3381,8000,1682034.0,4581.97295343
15952000,15960000,3382,8000,1682540.0,4582.16278289
15960000,15968000,3383,8000,1683045.0,4581.94079782
15968000,15976000,3384,8000,1683551.0,4582.1280286
15976000,15984000,3385,8000,1684056.0,4582.30348736
15984000,15992000,3386,8000,1684562.0,4582.48768218
15992000,16000000,3387,8000,1685067.0,4582.66767991
16000000,16008000,3388,8000,1685573.0,4582.85027603
16008000,16016000,3389,8000,1686056.0,4582.97920519
16016000,16024000,3390,8000,1686540.0,4583.11622511
16024000,16032000,3391,8000,1687024.0,4583.26013918
16032000,16040000,3392,8000,1687507.0,4583.40529425
16040000,16048000,3393,8000,1687991.0,4582.80589647
16048000,16056000,3394,8000,1688474.0,4582.94756406
16056000,16064000,3395,8000,1688958.0,4583.08961947
16064000,16072000,3396,8000,1689442.0,4583.23052027
16072000,16080000,3397,8000,1689925.0,4583.36647627
16080000,16088000,3398,8000,1690409.0,4583.10627791
16088000,16096000,3399,8000,1690892.0,4583.56222471
16096000,16104000,3400,8000,1691376.0,4583.8998574
16104000,16112000,3401,8000,1691860.0,4584.03492311
16112000,16120000,3402,8000,1692343.0,4584.17921877
16120000,16128000,3403,8000,1692827.0,4584.32637124
16128000,16136000,3404,8000,1693311.0,4584.46932976
16136000,16144000,3405,8000,1693795.0,4584.26943546
16144000,16152000,3406,8000,1694278.0,4584.72741094
16152000,16160000,3407,8000,1694762.0,4585.06244481
16160000,16168000,3408,8000,1695245.0,4585.19831431
16168000,16176000,3409,8000,1695729.0,4585.33534635
16176000,16184000,3410,8000,1696212.0,4585.46811545
16184000,16192000,3411,8000,1696696.0,4585.20428877
16192000,16200000,3412,8000,1697180.0,4584.93902165
16200000,16208000,3413,8000,1697663.0,4585.07616328
16208000,16216000,3414,8000,1698147.0,4585.21646654
16216000,16224000,3415,8000,1698630.0,4585.35506433
16224000,16232000,3416,8000,1699114.0,4585.4990757
16232000,16240000,3417,8000,1699598.0,4585.29522516
16240000,16248000,3418,8000,1700081.0,4585.43125141
16248000,16256000,3419,8000,1700565.0,4585.56817446
16256000,16264000,3420,8000,1701048.0,4585.70103215
16264000,16272000,3421,8000,1701532.0,4585.83269831
16272000,16280000,3422,8000,1702016.0,4585.97008021
16280000,16288000,3423,8000,1702499.0,4586.09320858
16288000,16296000,3424,8000,1702983.0,4586.23818682
16296000,16304000,3425,8000,1703467.0,4586.38013894
16304000,16312000,3426,8000,1703951.0,4586.51074894
16312000,16320000,3427,8000,1704434.0,4586.65031324
16320000,16328000,3428,8000,1704918.0,4586.78895796
16328000,16336000,3429,8000,1705401.0,4586.57512001
16336000,16344000,3430,8000,1705885.0,4586.70929834
16344000,16352000,3431,8000,1706369.0,4586.84138592
16352000,16360000,3432,8000,1706852.0,4586.97465117
16360000,16368000,3433,8000,1707336.0,4586.71023272
16368000,16376000,3434,8000,1707820.0,4586.84351489
16376000,16384000,3435,8000,1708304.0,4586.81669342
16384000,16392000,3436,8000,1708787.0,4587.28746991
16392000,16400000,3437,8000,1709271.0,4587.71539698
16400000,16408000,3438,8000,1709755.0,4588.05274447
16408000,16416000,3439,8000,1710238.0,4588.18355461
16416000,16424000,3440,8000,1710722.0,4588.32173065
16424000,16432000,3441,8000,1711205.0,4588.05429699
16432000,16440000,3442,8000,1711689.0,4588.18790811
16440000,16448000,3443,8000,1712173.0,4588.63750517
16448000,16456000,3444,8000,1712656.0,4589.0828289
16456000,16464000,3445,8000,1713140.0,4589.40342461
16464000,16472000,3446,8000,1713623.0,4589.87411156
16472000,16480000,3447,8000,1714107.0,4590.19945414
16480000,16488000,3448,8000,1714590.0,4590.33799028
16488000,16496000,3449,8000,1715074.0,4590.66624231
16496000,16504000,3450,8000,1715558.0,4591.12073082
16504000,16512000,3451,8000,1716041.0,4591.45173922
16512000,16520000,3452,8000,1716525.0,4591.58932245
16520000,16528000,3453,8000,1717008.0,4591.38106407
16528000,16536000,3454,8000,1717492.0,4591.5115413
16536000,16544000,3455,8000,1717976.0,4591.63698132
16544000,16552000,3456,8000,1718459.0,4591.7609024
16552000,16560000,3457,8000,1718943.0,4591.50646302
16560000,16568000,3458,8000,1719426.0,4591.64650181
16568000,16576000,3459,8000,1719910.0,4591.78076939
16576000,16584000,3460,8000,1720394.0,4591.52824304
16584000,16592000,3461,8000,1720877.0,4591.25721717
16592000,16600000,3462,8000,1721361.0,4591.39549931
16600000,16608000,3463,8000,1721844.0,4591.52625795
16608000,16616000,3464,8000,1722328.0,4591.65775755
16616000,16624000,3465,8000,1722812.0,4591.44213335
16624000,16632000,3466,8000,1723295.0,4591.56830589
16632000,16640000,3467,8000,1723779.0,4591.67079266
16640000,16648000,3468,8000,1724263.0,4591.80650011
16648000,16656000,3469,8000,1724746.0,4591.94538239
16656000,16664000,3470,8000,1725230.0,4592.08337462
16664000,16672000,3471,8000,1725714.0,4592.21981766
16672000,16680000,3472,8000,1726197.0,4592.35332509
16680000,16688000,3473,8000,1726681.0,4592.48828955
16688000,16696000,3474,8000,1727165.0,4592.62192848
16696000,16704000,3475,8000,1727648.0,4592.75144759
16704000,16712000,3476,8000,1728132.0,4592.49153216
16712000,16720000,3477,8000,1728616.0,4592.51255897
16720000,16728000,3478,8000,1729099.0,4592.91730808
16728000,16736000,3479,8000,1729583.0,4593.25494104
16736000,16744000,3480,8000,1730066.0,4593.00259518
16744000,16752000,3481,8000,1730550.0,4593.13933202
16752000,16760000,3482,8000,1731034.0,4593.27730528
16760000,16768000,3483,8000,1731517.0,4593.40623213
16768000,16776000,3484,8000,1732001.0,4593.54332621
16776000,16784000,3485,8000,1732484.0,4593.67444792
16784000,16792000,3486,8000,1732968.0,4593.41501769
16792000,16800000,3487,8000,1733451.0,4593.53902208
16800000,16808000,3488,8000,1733935.0,4593.66882824
16808000,16816000,3489,8000,1734418.0,4593.44544572
16816000,16824000,3490,8000,1734902.0,4593.58427381
16824000,16832000,3491,8000,1735386.0,4593.72205873
16832000,16840000,3492,8000,1735869.0,4593.858404
16840000,16848000,3493,8000,1736353.0,4593.60433016
16848000,16856000,3494,8000,1736837.0,4593.73813129
16856000,16864000,3495,8000,1737320.0,4593.86958634
16864000,16872000,3496,8000,1737804.0,4594.00039962
16872000,16880000,3497,8000,1738287.0,4594.12872461
16880000,16888000,3498,8000,1738771.0,4594.25819797
16888000,16896000,3499,8000,1739254.0,4594.3838336
16896000,16904000,3500,8000,1739738.0,4594.8439662
16904000,16912000,3501,8000,1740221.0,4595.24603385
16912000,16920000,3502,8000,1740705.0,4595.25937944
16920000,16928000,3503,8000,1741189.0,4595.3929563
16928000,16936000,3504,8000,1741673.0,4595.5275797
16936000,16944000,3505,8000,1742156.0,4595.65860516
16944000,16952000,3506,8000,1742640.0,4595.79209001
16952000,16960000,3507,8000,1743123.0,4595.5316418
16960000,16968000,3508,8000,1743607.0,4595.27549281
16968000,16976000,3509,8000,1744091.0,4595.016836
16976000,16984000,3510,8000,1744574.0,4595.46885626
16984000,16992000,3511,8000,1745058.0,4595.87771802
16992000,17000000,3512,8000,1745541.0,4596.00250647
17000000,17008000,3513,8000,1746025.0,4595.75294913
17008000,17016000,3514,8000,1746517.0,4594.58415576
17016000,17024000,3515,8000,1747009.0,4593.72909002
17024000,17032000,3516,8000,1747501.0,4593.48114732
17032000,17040000,3517,8000,1747993.0,4593.93080536
17040000,17048000,3518,8000,1748484.0,4594.38880098
17048000,17056000,3519,8000,1748977.0,4594.70729612
17056000,17064000,3520,8000,1749468.0,4595.03364492
17064000,17072000,3521,8000,1749961.0,4595.16638038
17072000,17080000,3522,8000,1750453.0,4595.48989245
17080000,17088000,3523,8000,1750945.0,4595.81007585
17088000,17096000,3524,8000,1751436.0,4595.94718883
17096000,17104000,3525,8000,1751928.0,4596.41212321
17104000,17112000,3526,8000,1752420.0,4596.47997425
17112000,17120000,3527,8000,1752912.0,4596.80919135
17120000,17128000,3528,8000,1753404.0,4597.07639056
17128000,17136000,3529,8000,1753896.0,4597.2111715
17136000,17144000,3530,8000,1754388.0,4597.3433083
17144000,17152000,3531,8000,1754880.0,4597.08918849
17152000,17160000,3532,8000,1755371.0,4597.2202813
17160000,17168000,3533,8000,1755864.0,4597.66346874
17168000,17176000,3534,8000,1756356.0,4597.98286065
17176000,17184000,3535,8000,1756848.0,4598.43519904
17184000,17192000,3536,8000,1757340.0,4598.57604507
17192000,17200000,3537,8000,1757831.0,4599.02166339
17200000,17208000,3538,8000,1758324.0,4598.77158742
17208000,17216000,3539,8000,1758815.0,4598.90320772
17216000,17224000,3540,8000,1759307.0,4599.03537833
17224000,17232000,3541,8000,1759799.0,4598.7833405
17232000,17240000,3542,8000,1760291.0,4598.91459874
17240000,17248000,3543,8000,1760783.0,4599.03654334
17248000,17256000,3544,8000,1761275.0,4599.16313071
17256000,17264000,3545,8000,1761767.0,4599.28849209
17264000,17272000,3546,8000,1762259.0,4599.42908508
17272000,17280000,3547,8000,1762751.0,4599.57034929
17280000,17288000,3548,8000,1763243.0,4599.70710622
17288000,17296000,3549,8000,1763735.0,4599.46039445
17296000,17304000,3550,8000,1764227.0,4599.24928788
17304000,17312000,3551,8000,1764719.0,4599.70351948
17312000,17320000,3552,8000,1765211.0,4600.11151706
17320000,17328000,3553,8000,1765703.0,4600.43222034
17328000,17336000,3554,8000,1766195.0,4600.17795391
17336000,17344000,3555,8000,1766687.0,4600.30575455
17344000,17352000,3556,8000,1767179.0,4600.43154379
17352000,17360000,3557,8000,1767671.0,4600.57146631
17360000,17368000,3558,8000,1768163.0,4600.71360846
17368000,17376000,3559,8000,1768655.0,4600.83556053
17376000,17384000,3560,8000,1769148.0,4600.97773653
17384000,17392000,3561,8000,1769640.0,4601.11268708
17392000,17400000,3562,8000,1770131.0,4600.49853463
17400000,17408000,3563,8000,1770623.0,4600.9382606
17408000,17416000,3564,8000,1771115.0,4601.07061956
17416000,17424000,3565,8000,1771607.0,4600.81417879
17424000,17432000,3566,8000,1772099.0,4600.55979976
17432000,17440000,3567,8000,1772591.0,4600.30078808
17440000,17448000,3568,8000,1773083.0,4600.05759586
17448000,17456000,3569,8000,1773575.0,4599.81091507
17456000,17464000,3570,8000,1774067.0,4599.56234476
17464000,17472000,3571,8000,1774559.0,4599.31645436
17472000,17480000,3572,8000,1775051.0,4599.06721224
17480000,17488000,3573,8000,1775543.0,4599.5184023
17488000,17496000,3574,8000,1776035.0,4599.64185654
17496000,17504000,3575,8000,1776527.0,4600.04648599
17504000,17512000,3576,8000,1777019.0,4600.36925321
17512000,17520000,3577,8000,1777511.0,4600.496818
17520000,17528000,3578,8000,1778003.0,4600.23996424
17528000,17536000,3579,8000,1778495.0,4600.37570043
17536000,17544000,3580,8000,1778987.0,4600.51458045
17544000,17552000,3581,8000,1779479.0,4600.96936649
17552000,17560000,3582,8000,1779971.0,4601.37733865
17560000,17568000,3583,8000,1780463.0,4601.70378308
17568000,17576000,3584,8000,1780955.0,4601.84034312
17576000,17584000,3585,8000,1781447.0,4601.96977544
17584000,17592000,3586,8000,1781939.0,4601.7680228
17592000,17600000,3587,8000,1782431.0,4602.2143755
17600000,17608000,3588,8000,1782923.0,4602.64723697
17608000,17616000,3589,8000,1783414.0,4603.08969307
17616000,17624000,3590,8000,1783906.0,4603.40307624
17624000,17632000,3591,8000,1784398.0,4603.53901889
17632000,17640000,3592,8000,1784890.0,4603.86374337
17640000,17648000,3593,8000,1785382.0,4604.31893627
17648000,17656000,3594,8000,1785874.0,4604.62825293
17656000,17664000,3595,8000,1786366.0,4604.9506295
17664000,17672000,3596,8000,1786858.0,4605.08226117
17672000,17680000,3597,8000,1787349.0,4605.3999605
17680000,17688000,3598,8000,1787841.0,4605.3875866
17688000,17696000,3599,8000,1788333.0,4605.83180461
17696000,17704000,3600,8000,1788825.0,4606.13130066
17704000,17712000,3601,8000,1789317.0,4606.45902393
17712000,17720000,3602,8000,1789809.0,4606.5948419
17720000,17728000,3603,8000,1790301.0,4606.72992908
17728000,17736000,3604,8000,1790793.0,4606.86701261
17736000,17744000,3605,8000,1791285.0,4606.99784233
17744000,17752000,3606,8000,1791777.0,4606.74923413
17752000,17760000,3607,8000,1792269.0,4606.87847899
17760000,17768000,3608,8000,1792761.0,4607.00406129
17768000,17776000,3609,8000,1793253.0,4607.12638701
17776000,17784000,3610,8000,1793745.0,4606.53718274
17784000,17792000,3611,8000,1794237.0,4606.96416952
17792000,17800000,3612,8000,1794728.0,4607.29042946
17800000,17808000,3613,8000,1795220.0,4607.614948
17808000,17816000,3614,8000,1795712.0,4607.94114429
17816000,17824000,3615,8000,1796205.0,4608.26446585
17824000,17832000,3616,8000,1796697.0,4608.57854037
17832000,17840000,3617,8000,1797189.0,4608.89836967
17840000,17848000,3618,8000,1797680.0,4609.21666514
17848000,17856000,3619,8000,1798172.0,4609.53258515
17856000,17864000,3620,8000,1798664.0,4609.65658163
17864000,17872000,3621,8000,1799156.0,4609.77761366
17872000,17880000,3622,8000,1799649.0,4609.44075369
17880000,17888000,3623,8000,1800141.0,4609.57669647
17888000,17896000,3624,8000,1800632.0,4609.71280119
17896000,17904000,3625,8000,1801124.0,4609.84619231
17904000,17912000,3626,8000,1801616.0,4609.59740776
17912000,17920000,3627,8000,1802108.0,4609.34959821
17920000,17928000,3628,8000,1802600.0,4609.47999061
17928000,17936000,3629,8000,1803092.0,4609.22603469
17936000,17944000,3630,8000,1803584.0,4609.34568487
17944000,17952000,3631,8000,1804075.0,4609.46755061
17952000,17960000,3632,8000,1804567.0,4609.59173401
17960000,17968000,3633,8000,1805060.0,4609.71952726
17968000,17976000,3634,8000,1805552.0,4609.46486055
17976000,17984000,3635,8000,1806044.0,4609.250169
17984000,17992000,3636,8000,1806536.0,4609.38369441
17992000,18000000,3637,8000,1807028.0,4609.5140767
18000000,18008000,3638,8000,1807520.0,4609.94650358
18008000,18016000,3639,8000,1807998.0,4610.07350878
18016000,18024000,3640,8000,1808477.0,4610.50670598
18024000,18032000,3641,8000,1808955.0,4610.91258385
18032000,18040000,3642,8000,1809434.0,4611.31429959
18040000,18048000,3643,8000,1809913.0,4611.63064369
18048000,18056000,3644,8000,1810391.0,4612.07539124
18056000,18064000,3645,8000,1810870.0,4612.52098505
18064000,18072000,3646,8000,1811348.0,4612.82899771
18072000,18080000,3647,8000,1811827.0,4612.82665975
18080000,18088000,3648,8000,1812305.0,4613.14730347
18088000,18096000,3649,8000,1812784.0,4613.46914711
18096000,18104000,3650,8000,1813262.0,4613.78669212
18104000,18112000,3651,8000,1813741.0,4614.10457526
18112000,18120000,3652,8000,1814219.0,4614.42032251
18120000,18128000,3653,8000,1814698.0,4614.73688079
18128000,18136000,3654,8000,1815177.0,4614.86259337
18136000,18144000,3655,8000,1815655.0,4614.9667235
18144000,18152000,3656,8000,1816134.0,4615.09084258
18152000,18160000,3657,8000,1816612.0,4615.22370095
18160000,18168000,3658,8000,1817091.0,4614.98264635
18168000,18176000,3659,8000,1817570.0,4614.72444967
18176000,18184000,3660,8000,1818048.0,4614.85335436
18184000,18192000,3661,8000,1818527.0,4614.98163121
18192000,18200000,3662,8000,1819005.0,4615.41014679
18200000,18208000,3663,8000,1819484.0,4615.72607376
18208000,18216000,3664,8000,1819963.0,4615.47719727
18216000,18224000,3665,8000,1820441.0,4615.59895501
18224000,18232000,3666,8000,1820920.0,4615.34596129
18232000,18240000,3667,8000,1821398.0,4615.0917432
18240000,18248000,3668,8000,1821877.0,4615.22815281
18248000,18256000,3669,8000,1822355.0,4615.66338716
18256000,18264000,3670,8000,1822834.0,4615.97947629
18264000,18272000,3671,8000,1823313.0,4615.78833598
18272000,18280000,3672,8000,1823791.0,4616.21743658
18280000,18288000,3673,8000,1824270.0,4616.62082825
18288000,18296000,3674,8000,1824749.0,4617.01809592
18296000,18304000,3675,8000,1825227.0,4617.13960721
18304000,18312000,3676,8000,1825706.0,4616.88721885
18312000,18320000,3677,8000,1826184.0,4616.63050352
18320000,18328000,3678,8000,1826663.0,4616.38090926
18328000,18336000,3679,8000,1827142.0,4616.1399395
18336000,18344000,3680,8000,1827620.0,4615.89912768
18344000,18352000,3681,8000,1828099.0,4615.65375379
18352000,18360000,3682,8000,1828577.0,4615.40628823
18360000,18368000,3683,8000,1829056.0,4615.51640692
18368000,18376000,3684,8000,1829534.0,4615.91312172
18376000,18384000,3685,8000,1830013.0,4616.16673481
18384000,18392000,3686,8000,1830492.0,4615.91570545
18392000,18400000,3687,8000,1830970.0,4616.03788123
18400000,18408000,3688,8000,1831449.0,4616.46326982
18408000,18416000,3689,8000,1831927.0,4616.58248574
18416000,18424000,3690,8000,1832406.0,4616.34334622
18424000,18432000,3691,8000,1832884.0,4616.10232577
18432000,18440000,3692,8000,1833363.0,4615.8598122
18440000,18448000,3693,8000,1833842.0,4615.61585817
18448000,18456000,3694,8000,1834320.0,4616.04255843
18456000,18464000,3695,8000,1834799.0,4616.01465688
18464000,18472000,3696,8000,1835278.0,4616.1391818
18472000,18480000,3697,8000,1835756.0,4616.26066607
18480000,18488000,3698,8000,1836235.0,4616.38508347
18488000,18496000,3699,8000,1836714.0,4616.50756425
18496000,18504000,3700,8000,1837192.0,4616.62647629
18504000,18512000,3701,8000,1837671.0,4617.07109967
18512000,18520000,3702,8000,1838149.0,4617.47132536
18520000,18528000,3703,8000,1838628.0,4617.78613243
18528000,18536000,3704,8000,1839107.0,4617.91609179
18536000,18544000,3705,8000,1839585.0,4617.66954576
18544000,18552000,3706,8000,1840064.0,4617.42583756
18552000,18560000,3707,8000,1840543.0,4616.86923515
18560000,18568000,3708,8000,1841021.0,4616.99105718
18568000,18576000,3709,8000,1841500.0,4617.11408765
18576000,18584000,3710,8000,1841978.0,4617.23333986
18584000,18592000,3711,8000,1842457.0,4617.65426819
18592000,18600000,3712,8000,1842936.0,4617.97219013
18600000,18608000,3713,8000,1843414.0,4618.10134107
18608000,18616000,3714,8000,1843893.0,4618.23188341
18616000,18624000,3715,8000,1844371.0,4617.98434819
18624000,18632000,3716,8000,1844850.0,4618.40592918
18632000,18640000,3717,8000,1845329.0,4618.79874676
18640000,18648000,3718,8000,1845807.0,4619.23296386
18648000,18656000,3719,8000,1846286.0,4619.27242999
18656000,18664000,3720,8000,1846765.0,4619.58148894
18664000,18672000,3721,8000,1847243.0,4619.69790078
18672000,18680000,3722,8000,1847722.0,4619.81876063
18680000,18688000,3723,8000,1848201.0,4619.94727634
18688000,18696000,3724,8000,1848679.0,4619.70554232
18696000,18704000,3725,8000,1849158.0,4619.83357701
18704000,18712000,3726,8000,1849636.0,4619.58895043
18712000,18720000,3727,8000,1850115.0,4619.71621655
18720000,18728000,3728,8000,1850594.0,4620.15432722
18728000,18736000,3729,8000,1851072.0,4620.54196735
18736000,18744000,3730,8000,1851551.0,4620.8530322
18744000,18752000,3731,8000,1852030.0,4620.65947202
18752000,18760000,3732,8000,1852508.0,4620.77492774
18760000,18768000,3733,8000,1852987.0,4620.89152116
18768000,18776000,3734,8000,1853466.0,4621.01708074
18776000,18784000,3735,8000,1853944.0,4620.77627997
18784000,18792000,3736,8000,1854423.0,4620.90639385
18792000,18800000,3737,8000,1854901.0,4620.66143786
18800000,18808000,3738,8000,1855380.0,4620.78697244
18808000,18816000,3739,8000,1855859.0,4620.90234875
18816000,18824000,3740,8000,1856337.0,4621.02436137
18824000,18832000,3741,8000,1856816.0,4621.14750389
18832000,18840000,3742,8000,1857294.0,4621.26743786
18840000,18848000,3743,8000,1857773.0,4620.70319075
18848000,18856000,3744,8000,1858252.0,4620.82046862
18856000,18864000,3745,8000,1858730.0,4620.58002473
18864000,18872000,3746,8000,1859209.0,4620.71024568
18872000,18880000,3747,8000,1859687.0,4621.14488963
18880000,18888000,3748,8000,1860166.0,4621.53903614
18888000,18896000,3749,8000,1860644.0,4621.66290797
18896000,18904000,3750,8000,1861123.0,4621.41836673
18904000,18912000,3751,8000,1861602.0,4621.17283944
18912000,18920000,3752,8000,1862080.0,4621.59074115
18920000,18928000,3753,8000,1862559.0,4622.00927905
18928000,18936000,3754,8000,1863037.0,4622.31430637
18936000,18944000,3755,8000,1863516.0,4622.12262259
18944000,18952000,3756,8000,1863995.0,4622.25248356
18952000,18960000,3757,8000,1864474.0,4622.6777388
18960000,18968000,3758,8000,1864952.0,4622.98991881
18968000,18976000,3759,8000,1865431.0,4623.11153197
18976000,18984000,3760,8000,1865909.0,4623.23509312
18984000,18992000,3761,8000,1866388.0,4623.35777349
18992000,19000000,3762,8000,1866867.0,4623.11469739
19000000,19008000,3763,8000,1867345.0,4623.23447323
19008000,19016000,3764,8000,1867849.0,4623.70116209
19016000,19024000,3765,8000,1868352.0,4624.11765295
19024000,19032000,3766,8000,1868856.0,4624.45592953
19032000,19040000,3767,8000,1869360.0,4624.60703257
19040000,19048000,3768,8000,1869863.0,4624.46262413
19048000,19056000,3769,8000,1870367.0,4624.62490657
19056000,19064000,3770,8000,1870871.0,4624.78716202
19064000,19072000,3771,8000,1871374.0,4624.94575816
19072000,19080000,3772,8000,1871878.0,4625.10744828
19080000,19088000,3773,8000,1872382.0,4625.57265118
19088000,19096000,3774,8000,1872885.0,4625.90299048
19096000,19104000,3775,8000,1873389.0,4626.24510953
19104000,19112000,3776,8000,1873892.0,4626.70639672
19112000,19120000,3777,8000,1874396.0,4627.12059241
19120000,19128000,3778,8000,1874900.0,4627.57043477
19128000,19136000,3779,8000,1875403.0,4627.91747535
19136000,19144000,3780,8000,1875907.0,4627.6365189
19144000,19152000,3781,8000,1876411.0,4627.64022593
19152000,19160000,3782,8000,1876914.0,4627.79739767
19160000,19168000,3783,8000,1877418.0,4627.91355124
19168000,19176000,3784,8000,1877921.0,4627.99419918
19176000,19184000,3785,8000,1878425.0,4628.13643103
19184000,19192000,3786,8000,1878929.0,4628.24614662
19192000,19200000,3787,8000,1879433.0,4628.39007356
19200000,19208000,3788,8000,1879936.0,4628.17896858
19208000,19216000,3789,8000,1880440.0,4627.96277726
19216000,19224000,3790,8000,1880943.0,4628.12598253
19224000,19232000,3791,8000,1881447.0,4627.92270113
19232000,19240000,3792,8000,1881951.0,4627.70574223
19240000,19248000,3793,8000,1882454.0,4627.86005944
19248000,19256000,3794,8000,1882958.0,4628.02076523
19256000,19264000,3795,8000,1883462.0,4628.1742108
19264000,19272000,3796,8000,1883965.0,4628.32972003
19272000,19280000,3797,8000,1884469.0,4628.1209065
19280000,19288000,3798,8000,1884973.0,4628.55048397
19288000,19296000,3799,8000,1885476.0,4628.97103759
19296000,19304000,3800,8000,1885980.0,4629.38237272
19304000,19312000,3801,8000,1886483.0,4629.72637611
19312000,19320000,3802,8000,1886987.0,4630.07404436
19320000,19328000,3803,8000,1887491.0,4630.53669543
19328000,19336000,3804,8000,1887994.0,4630.6065621
19336000,19344000,3805,8000,1888498.0,4630.94857783
19344000,19352000,3806,8000,1889002.0,4631.28962233
19352000,19360000,3807,8000,1889505.0,4631.62341729
19360000,19368000,3808,8000,1890009.0,4631.96205316
19368000,19376000,3809,8000,1890513.0,4632.2956544
19376000,19384000,3810,8000,1891016.0,4632.44714075
19384000,19392000,3811,8000,1891520.0,4632.77458307
19392000,19400000,3812,8000,1892023.0,4633.11458262
19400000,19408000,3813,8000,1892527.0,4633.43596853
19408000,19416000,3814,8000,1893031.0,4633.77850781
19416000,19424000,3815,8000,1893534.0,4634.11582624
19424000,19432000,3816,8000,1894038.0,4634.08244325
19432000,19440000,3817,8000,1894541.0,4634.52556609
19440000,19448000,3818,8000,1895045.0,4634.86162862
19448000,19456000,3819,8000,1895549.0,4635.01332497
19456000,19464000,3820,8000,1896052.0,4635.16420525
19464000,19472000,3821,8000,1896556.0,4634.94758485
19472000,19480000,3822,8000,1897060.0,4635.39844775
19480000,19488000,3823,8000,1897563.0,4635.81753986
19488000,19496000,3824,8000,1898067.0,4636.16395102
19496000,19504000,3825,8000,1898571.0,4636.31784993
19504000,19512000,3826,8000,1899074.0,4636.47378884
19512000,19520000,3827,8000,1899578.0,4636.62327852
19520000,19528000,3828,8000,1900081.0,4636.47284674
19528000,19536000,3829,8000,1900585.0,4636.26386343
19536000,19544000,3830,8000,1901089.0,4636.05409059
19544000,19552000,3831,8000,1901592.0,4636.20288708
19552000,19560000,3832,8000,1902096.0,4635.9914878
19560000,19568000,3833,8000,1902599.0,4636.13555305
19568000,19576000,3834,8000,1903103.0,4635.93553605
19576000,19584000,3835,8000,1903607.0,4636.09326184
19584000,19592000,3836,8000,1904110.0,4636.25082959
19592000,19600000,3837,8000,1904614.0,4636.04342441
19600000,19608000,3838,8000,1905117.0,4636.19896844
19608000,19616000,3839,8000,1905621.0,4635.99224514
19616000,19624000,3840,8000,1906125.0,4635.78270617
19624000,19632000,3841,8000,1906628.0,4635.92803023
19632000,19640000,3842,8000,1907132.0,4636.37740172
19640000,19648000,3843,8000,1907635.0,4636.72339801
19648000,19656000,3844,8000,1908139.0,4637.04902346
19656000,19664000,3845,8000,1908643.0,4637.50529429
19664000,19672000,3846,8000,1909147.0,4637.92557358
19672000,19680000,3847,8000,1909650.0,4638.08012864
19680000,19688000,3848,8000,1910154.0,4638.23788395
19688000,19696000,3849,8000,1910658.0,4638.39166055
19696000,19704000,3850,8000,1911161.0,4638.54744315
19704000,19712000,3851,8000,1911665.0,4638.70086563
19712000,19720000,3852,8000,1912168.0,4638.77486048
19720000,19728000,3853,8000,1912672.0,4639.10533316
19728000,19736000,3854,8000,1913176.0,4639.25358384
19736000,19744000,3855,8000,1913679.0,4639.57755435
19744000,19752000,3856,8000,1914183.0,4640.02378558
19752000,19760000,3857,8000,1914687.0,4640.35914607
19760000,19768000,3858,8000,1915190.0,4640.51384592
19768000,19776000,3859,8000,1915694.0,4640.66646683
19776000,19784000,3860,8000,1916197.0,4640.99962741
19784000,19792000,3861,8000,1916701.0,4641.33283427
19792000,19800000,3862,8000,1917205.0,4641.66618167
19800000,19808000,3863,8000,1917708.0,4641.99441198
19808000,19816000,3864,8000,1918212.0,4642.00454507
19816000,19824000,3865,8000,1918716.0,4642.33289024
