BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1507172220000 ms, 2017-10-04T21:57:00, 0, 1267, 0,1_Producer_Count
1507172280000 ms, 2017-10-04T21:58:00, 0, 1262, 0,1_Producer_Count
1507172340000 ms, 2017-10-04T21:59:00, 0, 2210, 0,1_Producer_Count
1507172400000 ms, 2017-10-04T22:00:00, 1, 1279, 0,1_Producer_Count
1507172460000 ms, 2017-10-04T22:01:00, 1, 1254, 0,1_Producer_Count
1507172520000 ms, 2017-10-04T22:02:00, 1, 1277, 0,1_Producer_Count
1507172580000 ms, 2017-10-04T22:03:00, 0, 1267, 0,1_Producer_Count
1507172640000 ms, 2017-10-04T22:04:00, 0, 1285, 0,1_Producer_Count
1507172700000 ms, 2017-10-04T22:05:00, 0, 1273, 0,1_Producer_Count
1507172760000 ms, 2017-10-04T22:06:00, 0, 1291, 0,1_Producer_Count
1507172820000 ms, 2017-10-04T22:07:00, 1, 1282, 0,1_Producer_Count
1507172880000 ms, 2017-10-04T22:08:00, 1, 1259, 0,1_Producer_Count
1507172940000 ms, 2017-10-04T22:09:00, 0, 1253, 0,1_Producer_Count
1507173000000 ms, 2017-10-04T22:10:00, 0, 1292, 0,1_Producer_Count
1507173060000 ms, 2017-10-04T22:11:00, 1, 1276, 0,1_Producer_Count
1507173120000 ms, 2017-10-04T22:12:00, 0, 1254, 0,1_Producer_Count
1507173180000 ms, 2017-10-04T22:13:00, 1, 1272, 0,1_Producer_Count
1507173240000 ms, 2017-10-04T22:14:00, 0, 1279, 0,1_Producer_Count
1507173300000 ms, 2017-10-04T22:15:00, 0, 1277, 0,1_Producer_Count
1507173360000 ms, 2017-10-04T22:16:00, 1, 1257, 0,1_Producer_Count
1507173420000 ms, 2017-10-04T22:17:00, 1, 1312, 0,1_Producer_Count
1507173480000 ms, 2017-10-04T22:18:00, 0, 1297, 0,1_Producer_Count
1507173540000 ms, 2017-10-04T22:19:00, 1, 1271, 0,1_Producer_Count
1507173600000 ms, 2017-10-04T22:20:00, 1, 1289, 0,1_Producer_Count
1507173660000 ms, 2017-10-04T22:21:00, 0, 1260, 0,1_Producer_Count
1507173720000 ms, 2017-10-04T22:22:00, 0, 1264, 0,1_Producer_Count
1507173780000 ms, 2017-10-04T22:23:00, 0, 1267, 0,1_Producer_Count
1507173840000 ms, 2017-10-04T22:24:00, 0, 1261, 0,1_Producer_Count
1507173900000 ms, 2017-10-04T22:25:00, 0, 1271, 0,1_Producer_Count
1507173960000 ms, 2017-10-04T22:26:00, 0, 1270, 0,1_Producer_Count
1507174020000 ms, 2017-10-04T22:27:00, 0, 1250, 0,1_Producer_Count
1507174080000 ms, 2017-10-04T22:28:00, 1, 1246, 0,1_Producer_Count
1507174140000 ms, 2017-10-04T22:29:00, 0, 1377, 0,1_Producer_Count
1507174200000 ms, 2017-10-04T22:30:00, 1, 1266, 0,1_Producer_Count
1507174260000 ms, 2017-10-04T22:31:00, 0, 1278, 0,1_Producer_Count
1507174320000 ms, 2017-10-04T22:32:00, 0, 1283, 0,1_Producer_Count
1507174380000 ms, 2017-10-04T22:33:00, 0, 1250, 0,1_Producer_Count
1507174440000 ms, 2017-10-04T22:34:00, 0, 1284, 0,1_Producer_Count
1507174500000 ms, 2017-10-04T22:35:00, 0, 1275, 0,1_Producer_Count
1507174560000 ms, 2017-10-04T22:36:00, 1, 1257, 0,1_Producer_Count
1507174620000 ms, 2017-10-04T22:37:00, 0, 1246, 0,1_Producer_Count
1507174680000 ms, 2017-10-04T22:38:00, 0, 1273, 0,1_Producer_Count
1507174740000 ms, 2017-10-04T22:39:00, 0, 1247, 0,1_Producer_Count
1507174800000 ms, 2017-10-04T22:40:00, 0, 1297, 0,1_Producer_Count
1507174860000 ms, 2017-10-04T22:41:00, 1, 1248, 0,1_Producer_Count
1507174920000 ms, 2017-10-04T22:42:00, 0, 1259, 0,1_Producer_Count
1507174980000 ms, 2017-10-04T22:43:00, 0, 1233, 0,1_Producer_Count
1507175040000 ms, 2017-10-04T22:44:00, 0, 1265, 0,1_Producer_Count
1507175100000 ms, 2017-10-04T22:45:00, 0, 1282, 0,1_Producer_Count
1507175160000 ms, 2017-10-04T22:46:00, 0, 1271, 0,1_Producer_Count
1507175220000 ms, 2017-10-04T22:47:00, 0, 1251, 0,1_Producer_Count
1507175280000 ms, 2017-10-04T22:48:00, 1, 1266, 0,1_Producer_Count
1507175340000 ms, 2017-10-04T22:49:00, 0, 1255, 0,1_Producer_Count
1507175400000 ms, 2017-10-04T22:50:00, 1, 1259, 0,1_Producer_Count
1507175460000 ms, 2017-10-04T22:51:00, 0, 1240, 0,1_Producer_Count
1507175520000 ms, 2017-10-04T22:52:00, 1, 1250, 0,1_Producer_Count
1507175580000 ms, 2017-10-04T22:53:00, 0, 1251, 0,1_Producer_Count
1507175640000 ms, 2017-10-04T22:54:00, 0, 1259, 0,1_Producer_Count
1507175700000 ms, 2017-10-04T22:55:00, 1, 1256, 0,1_Producer_Count
1507175760000 ms, 2017-10-04T22:56:00, 0, 1274, 0,1_Producer_Count
1507175820000 ms, 2017-10-04T22:57:00, 1, 1269, 0,1_Producer_Count
1507175880000 ms, 2017-10-04T22:58:00, 0, 1273, 0,1_Producer_Count
1507175940000 ms, 2017-10-04T22:59:00, 0, 1243, 0,1_Producer_Count
1507176000000 ms, 2017-10-04T23:00:00, 0, 1281, 0,1_Producer_Count
1507176060000 ms, 2017-10-04T23:01:00, 0, 1249, 0,1_Producer_Count
1507176120000 ms, 2017-10-04T23:02:00, 1, 1277, 0,1_Producer_Count
