,Nodes,Run,ID,Measurement,Duration
753,3,2,64,IO,113.10395503
754,3,2,65,Compute,0.000157833099365
755,3,2,65,IO,113.152978182
756,3,2,66,Compute,0.000174999237061
757,3,2,66,IO,113.152887821
758,3,2,67,Compute,0.000153064727783
759,3,2,67,IO,113.281552076
760,3,2,68,Compute,0.000157117843628
761,3,2,68,IO,113.296139002
762,3,2,69,Compute,0.000159025192261
763,3,2,69,IO,113.178227901
764,3,2,70,Compute,0.000247955322266
765,3,2,70,IO,113.051518917
766,3,2,71,Compute,0.000186920166016
767,3,2,71,IO,113.099151134
768,3,3,0,Compute,8.67817091942
769,3,3,0,IO,106.52026701
770,3,3,1,Compute,0.000133037567139
771,3,3,1,IO,106.504550934
772,3,3,2,Compute,0.000128030776978
773,3,3,2,IO,106.509840012
774,3,3,3,Compute,0.000125885009766
775,3,3,3,IO,106.404619217
776,3,3,4,Compute,0.000123977661133
777,3,3,4,IO,106.511631966
778,3,3,5,Compute,0.000120878219604
779,3,3,5,IO,106.532847166
780,3,3,6,Compute,0.000128030776978
781,3,3,6,IO,106.507138968
782,3,3,7,Compute,0.000130891799927
783,3,3,7,IO,106.499798059
784,3,3,8,Compute,0.000135183334351
785,3,3,8,IO,106.450026989
786,3,3,9,Compute,0.0001220703125
787,3,3,9,IO,106.408282995
788,3,3,10,Compute,0.000128984451294
789,3,3,10,IO,106.51274085
790,3,3,11,Compute,0.000126838684082
791,3,3,11,IO,106.497194052
792,3,3,12,Compute,0.0001380443573
793,3,3,12,IO,105.557858944
794,3,3,13,Compute,0.000136852264404
795,3,3,13,IO,105.584486961
796,3,3,14,Compute,0.000138998031616
797,3,3,14,IO,105.439024925
798,3,3,15,Compute,0.000139951705933
799,3,3,15,IO,105.449836969
800,3,3,16,Compute,0.00015115737915
801,3,3,16,IO,105.42176795
802,3,3,17,Compute,0.000136137008667
803,3,3,17,IO,105.56978488
804,3,3,18,Compute,0.00012993812561
805,3,3,18,IO,105.444948912
806,3,3,19,Compute,0.000154972076416
807,3,3,19,IO,105.425075054
808,3,3,20,Compute,0.000128984451294
809,3,3,20,IO,105.446883917
810,3,3,21,Compute,0.0001380443573
811,3,3,21,IO,105.442564011
812,3,3,22,Compute,0.0001380443573
813,3,3,22,IO,83.8312649727
814,3,3,23,Compute,0.000148057937622
815,3,3,23,IO,105.372454166
816,3,3,24,Compute,0.000133037567139
817,3,3,24,IO,116.972218037
818,3,3,25,Compute,0.0001220703125
819,3,3,25,IO,116.992411852
820,3,3,26,Compute,0.000128984451294
821,3,3,26,IO,116.972334862
822,3,3,27,Compute,0.000123977661133
823,3,3,27,IO,116.978620052
824,3,3,28,Compute,0.000118970870972
825,3,3,28,IO,116.981892109
826,3,3,29,Compute,0.00012993812561
827,3,3,29,IO,117.025071859
828,3,3,30,Compute,0.000128030776978
829,3,3,30,IO,116.967716932
830,3,3,31,Compute,0.000136137008667
831,3,3,31,IO,116.967622042
832,3,3,32,Compute,0.000120162963867
833,3,3,32,IO,116.982794046
834,3,3,33,Compute,0.000130891799927
835,3,3,33,IO,116.977560043
836,3,3,34,Compute,0.000132083892822
837,3,3,34,IO,116.974578857
838,3,3,35,Compute,0.000133037567139
839,3,3,35,IO,116.981367826
840,3,3,36,Compute,0.000149011611938
841,3,3,36,IO,116.892751932
842,3,3,37,Compute,0.000144958496094
843,3,3,37,IO,116.906611919
844,3,3,38,Compute,0.000149011611938
845,3,3,38,IO,116.908479929
846,3,3,39,Compute,0.000140905380249
847,3,3,39,IO,116.911454916
848,3,3,40,Compute,0.00016188621521
849,3,3,40,IO,116.898234129
850,3,3,41,Compute,0.000139951705933
851,3,3,41,IO,116.904635191
852,3,3,42,Compute,0.000142097473145
853,3,3,42,IO,116.906070948
854,3,3,43,Compute,0.000138998031616
855,3,3,43,IO,116.897930861
856,3,3,44,Compute,0.000142097473145
857,3,3,44,IO,116.901354074
858,3,3,45,Compute,0.000141143798828
859,3,3,45,IO,116.908906937
860,3,3,46,Compute,0.000131845474243
861,3,3,46,IO,116.904989004
862,3,3,47,Compute,0.000131130218506
863,3,3,47,IO,21.0097708702
864,3,3,48,Compute,0.000127077102661
865,3,3,48,IO,133.865608931
866,3,3,49,Compute,0.000119924545288
867,3,3,49,IO,133.857161045
868,3,3,50,Compute,0.000118017196655
869,3,3,50,IO,133.856079102
870,3,3,51,Compute,0.000123977661133
871,3,3,51,IO,133.858304977
872,3,3,52,Compute,0.000123977661133
873,3,3,52,IO,133.852432966
874,3,3,53,Compute,0.000127077102661
875,3,3,53,IO,133.861392021
876,3,3,54,Compute,0.000118970870972
877,3,3,54,IO,133.861989021
878,3,3,55,Compute,0.000136137008667
879,3,3,55,IO,133.846546888
880,3,3,56,Compute,0.000120878219604
881,3,3,56,IO,133.86087203
882,3,3,57,Compute,0.000128984451294
883,3,3,57,IO,133.856926918
884,3,3,58,Compute,0.000132083892822
885,3,3,58,IO,133.859539986
886,3,3,59,Compute,0.000123977661133
887,3,3,59,IO,133.858175993
888,3,3,60,Compute,0.000130891799927
889,3,3,60,IO,133.873474121
890,3,3,61,Compute,0.000130891799927
891,3,3,61,IO,133.865955114
892,3,3,62,Compute,0.000133037567139
893,3,3,62,IO,133.857367992
894,3,3,63,Compute,0.000123977661133
895,3,3,63,IO,133.86003685
896,3,3,64,Compute,0.0001380443573
897,3,3,64,IO,133.856283903
898,3,3,65,Compute,0.000133991241455
899,3,3,65,IO,133.860486984
900,3,3,66,Compute,0.000133991241455
901,3,3,66,IO,133.862435102
902,3,3,67,Compute,0.000130891799927
903,3,3,67,IO,133.864259005
904,3,3,68,Compute,0.000130891799927
905,3,3,68,IO,133.869343042
906,3,3,69,Compute,0.000131130218506
907,3,3,69,IO,133.871161938
908,3,3,70,Compute,0.00012993812561
909,3,3,70,IO,133.880401134
910,3,3,71,Compute,0.000128030776978
911,3,3,71,IO,133.86413908
912,3,4,0,Compute,8.90141510963
913,3,4,0,IO,89.3948538303
914,3,4,1,Compute,0.000133991241455
915,3,4,1,IO,32.5092530251
916,3,4,2,Compute,0.000131130218506
917,3,4,2,IO,89.6123120785
918,3,4,3,Compute,0.000132083892822
919,3,4,3,IO,89.396682024
920,3,4,4,Compute,0.000128030776978
921,3,4,4,IO,89.5645229816
922,3,4,5,Compute,0.000126838684082
923,3,4,5,IO,89.592261076
924,3,4,6,Compute,0.000138998031616
925,3,4,6,IO,89.5754730701
926,3,4,7,Compute,0.000128984451294
927,3,4,7,IO,89.6154170036
928,3,4,8,Compute,0.000133991241455
929,3,4,8,IO,89.6009299755
930,3,4,9,Compute,0.000134944915771
931,3,4,9,IO,89.3086371422
932,3,4,10,Compute,0.000130891799927
933,3,4,10,IO,89.3896610737
934,3,4,11,Compute,0.000141143798828
935,3,4,11,IO,89.3784868717
936,3,4,12,Compute,0.000137805938721
937,3,4,12,IO,88.1874330044
938,3,4,13,Compute,0.000133991241455
939,3,4,13,IO,88.4197399616
940,3,4,14,Compute,0.0001380443573
941,3,4,14,IO,88.4172489643
942,3,4,15,Compute,0.00012993812561
943,3,4,15,IO,88.1833219528
944,3,4,16,Compute,0.000146150588989
945,3,4,16,IO,88.1736838818
946,3,4,17,Compute,0.0001380443573
947,3,4,17,IO,88.1741149426
948,3,4,18,Compute,0.000128030776978
949,3,4,18,IO,88.1778509617
950,3,4,19,Compute,0.000131845474243
951,3,4,19,IO,88.1773161888
952,3,4,20,Compute,0.000133991241455
953,3,4,20,IO,88.4218201637
954,3,4,21,Compute,0.000136852264404
955,3,4,21,IO,88.1832699776
956,3,4,22,Compute,0.000125885009766
957,3,4,22,IO,88.4262759686
958,3,4,23,Compute,0.000136137008667
959,3,4,23,IO,88.4176278114
960,3,4,24,Compute,0.000123977661133
961,3,4,24,IO,140.638693094
962,3,4,25,Compute,0.000128030776978
963,3,4,25,IO,140.630419016
964,3,4,26,Compute,0.00012993812561
965,3,4,26,IO,140.608179092
966,3,4,27,Compute,0.000127792358398
967,3,4,27,IO,140.621465206
968,3,4,28,Compute,0.000125885009766
969,3,4,28,IO,140.625142097
970,3,4,29,Compute,0.000138998031616
971,3,4,29,IO,140.615856886
972,3,4,30,Compute,0.000128030776978
973,3,4,30,IO,140.623163939
974,3,4,31,Compute,0.000132083892822
975,3,4,31,IO,140.631043911
976,3,4,32,Compute,0.000133037567139
977,3,4,32,IO,140.624224901
978,3,4,33,Compute,0.000125885009766
979,3,4,33,IO,140.629358053
980,3,4,34,Compute,0.000123023986816
981,3,4,34,IO,140.627907038
982,3,4,35,Compute,0.000130891799927
983,3,4,35,IO,140.618438005
984,3,4,36,Compute,0.000128030776978
985,3,4,36,IO,140.619765997
986,3,4,37,Compute,0.000133037567139
987,3,4,37,IO,140.617161989
988,3,4,38,Compute,0.000126838684082
989,3,4,38,IO,140.643102169
990,3,4,39,Compute,0.000128984451294
991,3,4,39,IO,140.64279604
992,3,4,40,Compute,0.0001220703125
993,3,4,40,IO,140.649178982
994,3,4,41,Compute,0.000131130218506
995,3,4,41,IO,140.636143923
996,3,4,42,Compute,0.000132083892822
997,3,4,42,IO,140.621453047
998,3,4,43,Compute,0.000132083892822
999,3,4,43,IO,140.632759094
1000,3,4,44,Compute,0.0001220703125
1001,3,4,44,IO,140.647405863
1002,3,4,45,Compute,0.000132083892822
1003,3,4,45,IO,140.628398895
1004,3,4,46,Compute,0.000126123428345
1005,3,4,46,IO,140.638393879
1006,3,4,47,Compute,0.000131130218506
1007,3,4,47,IO,140.635455847
1008,3,4,48,Compute,0.000128984451294
1009,3,4,48,IO,142.505300999
1010,3,4,49,Compute,0.000134944915771
1011,3,4,49,IO,142.426796913
1012,3,4,50,Compute,0.000126123428345
1013,3,4,50,IO,142.545254946
1014,3,4,51,Compute,0.00012993812561
1015,3,4,51,IO,142.527934074
1016,3,4,52,Compute,0.000132083892822
1017,3,4,52,IO,142.535918951
1018,3,4,53,Compute,0.000128984451294
1019,3,4,53,IO,142.692030907
1020,3,4,54,Compute,0.000142097473145
1021,3,4,54,IO,142.526751995
1022,3,4,55,Compute,0.000133037567139
1023,3,4,55,IO,142.610949039
1024,3,4,56,Compute,0.00012993812561
1025,3,4,56,IO,142.535968065
1026,3,4,57,Compute,0.000138998031616
1027,3,4,57,IO,142.527884007
1028,3,4,58,Compute,0.000128030776978
1029,3,4,58,IO,21.0183129311
1030,3,4,59,Compute,0.000148057937622
1031,3,4,59,IO,142.518620968
1032,3,4,60,Compute,0.00012993812561
1033,3,4,60,IO,142.522904158
1034,3,4,61,Compute,0.000133037567139
1035,3,4,61,IO,142.534775972
1036,3,4,62,Compute,0.000133037567139
1037,3,4,62,IO,142.530323982
1038,3,4,63,Compute,0.000125885009766
1039,3,4,63,IO,142.521759033
1040,3,4,64,Compute,0.000131845474243
1041,3,4,64,IO,142.536523104
1042,3,4,65,Compute,0.000125169754028
1043,3,4,65,IO,21.2478528023
1044,3,4,66,Compute,0.000133991241455
1045,3,4,66,IO,142.537447929
1046,3,4,67,Compute,0.000128030776978
1047,3,4,67,IO,142.493287802
1048,3,4,68,Compute,0.000127792358398
1049,3,4,68,IO,142.536473989
1050,3,4,69,Compute,0.000131130218506
1051,3,4,69,IO,142.564374924
1052,3,4,70,Compute,0.000133991241455
1053,3,4,70,IO,142.53779006
1054,3,4,71,Compute,0.000133991241455
1055,3,4,71,IO,142.53132987
1056,3,5,0,Compute,8.84078717232
1057,3,5,0,IO,142.417760849
1058,3,5,1,Compute,0.000127792358398
1059,3,5,1,IO,142.409427166
1060,3,5,2,Compute,0.000139951705933
1061,3,5,2,IO,21.4512469769
1062,3,5,3,Compute,0.000133037567139
1063,3,5,3,IO,142.417250872
1064,3,5,4,Compute,0.000133037567139
1065,3,5,4,IO,142.421363115
1066,3,5,5,Compute,0.000129222869873
1067,3,5,5,IO,142.465359926
1068,3,5,6,Compute,0.0001220703125
1069,3,5,6,IO,142.419857025
1070,3,5,7,Compute,0.000139951705933
1071,3,5,7,IO,142.399872065
1072,3,5,8,Compute,0.000136137008667
1073,3,5,8,IO,142.400333881
1074,3,5,9,Compute,0.00012993812561
1075,3,5,9,IO,142.43464613
1076,3,5,10,Compute,0.000137805938721
1077,3,5,10,IO,142.396655083
1078,3,5,11,Compute,0.000137090682983
1079,3,5,11,IO,142.404327869
1080,3,5,12,Compute,0.000159978866577
1081,3,5,12,IO,142.359277964
1082,3,5,13,Compute,0.000136852264404
1083,3,5,13,IO,142.54907608
1084,3,5,14,Compute,0.000135898590088
1085,3,5,14,IO,142.363181114
1086,3,5,15,Compute,0.000133991241455
1087,3,5,15,IO,142.364015102
1088,3,5,16,Compute,0.000140905380249
1089,3,5,16,IO,142.363878012
1090,3,5,17,Compute,0.000142812728882
1091,3,5,17,IO,142.363801003
1092,3,5,18,Compute,0.000135898590088
1093,3,5,18,IO,22.3910131454
1094,3,5,19,Compute,0.000128984451294
1095,3,5,19,IO,142.363888979
1096,3,5,20,Compute,0.000133991241455
1097,3,5,20,IO,22.4436728954
1098,3,5,21,Compute,0.000144004821777
1099,3,5,21,IO,142.363962889
1100,3,5,22,Compute,0.000141859054565
1101,3,5,22,IO,142.363940954
1102,3,5,23,Compute,0.000139951705933
1103,3,5,23,IO,142.33080101
1104,3,5,24,Compute,0.000140905380249
1105,3,5,24,IO,161.048318863
1106,3,5,25,Compute,0.000136852264404
1107,3,5,25,IO,161.066823006
1108,3,5,26,Compute,0.000137090682983
1109,3,5,26,IO,161.051512957
1110,3,5,27,Compute,0.000128030776978
1111,3,5,27,IO,161.051139832
1112,3,5,28,Compute,0.000160932540894
1113,3,5,28,IO,161.03848505
1114,3,5,29,Compute,0.00012993812561
1115,3,5,29,IO,161.038480997
1116,3,5,30,Compute,0.000133037567139
1117,3,5,30,IO,161.040693998
1118,3,5,31,Compute,0.00012993812561
1119,3,5,31,IO,161.036881924
1120,3,5,32,Compute,0.000123977661133
1121,3,5,32,IO,161.048500061
1122,3,5,33,Compute,0.000119209289551
1123,3,5,33,IO,161.05270195
1124,3,5,34,Compute,0.000141143798828
1125,3,5,34,IO,161.04738903
1126,3,5,35,Compute,0.000123977661133
1127,3,5,35,IO,161.058809996
1128,3,5,36,Compute,0.000133991241455
1129,3,5,36,IO,161.058977842
1130,3,5,37,Compute,0.000123023986816
1131,3,5,37,IO,161.067525864
1132,3,5,38,Compute,0.000138998031616
1133,3,5,38,IO,161.064287901
1134,3,5,39,Compute,0.000131130218506
1135,3,5,39,IO,161.071424961
1136,3,5,40,Compute,0.000133037567139
1137,3,5,40,IO,161.072942972
1138,3,5,41,Compute,0.000130891799927
1139,3,5,41,IO,161.062952995
1140,3,5,42,Compute,0.0001380443573
1141,3,5,42,IO,161.059326887
1142,3,5,43,Compute,0.000131845474243
1143,3,5,43,IO,161.063693047
1144,3,5,44,Compute,0.00012993812561
1145,3,5,44,IO,161.066490889
1146,3,5,45,Compute,0.00015115737915
1147,3,5,45,IO,161.055608988
1148,3,5,46,Compute,0.00012993812561
1149,3,5,46,IO,161.065576077
1150,3,5,47,Compute,0.00012993812561
1151,3,5,47,IO,161.066387177
1152,3,5,48,Compute,0.000128984451294
1153,3,5,48,IO,167.822192907
1154,3,5,49,Compute,0.000120878219604
1155,3,5,49,IO,167.818335056
1156,3,5,50,Compute,0.000128984451294
1157,3,5,50,IO,167.817900896
1158,3,5,51,Compute,0.0001220703125
1159,3,5,51,IO,167.817531824
1160,3,5,52,Compute,0.000128984451294
1161,3,5,52,IO,167.823677063
1162,3,5,53,Compute,0.000118017196655
1163,3,5,53,IO,167.829894066
1164,3,5,54,Compute,0.00011682510376
1165,3,5,54,IO,167.817747116
1166,3,5,55,Compute,0.000126838684082
1167,3,5,55,IO,167.815119982
1168,3,5,56,Compute,0.000124931335449
1169,3,5,56,IO,167.817286968
1170,3,5,57,Compute,0.000118970870972
1171,3,5,57,IO,167.812262058
1172,3,5,58,Compute,0.000123023986816
1173,3,5,58,IO,167.825918913
1174,3,5,59,Compute,0.000128030776978
1175,3,5,59,IO,167.818108082
1176,3,5,60,Compute,0.000130176544189
1177,3,5,60,IO,167.806240797
1178,3,5,61,Compute,0.000131845474243
1179,3,5,61,IO,167.813029051
1180,3,5,62,Compute,0.000123977661133
1181,3,5,62,IO,167.816528797
1182,3,5,63,Compute,0.00012993812561
1183,3,5,63,IO,167.816004992
1184,3,5,64,Compute,0.000131845474243
1185,3,5,64,IO,167.808516026
1186,3,5,65,Compute,0.000125885009766
1187,3,5,65,IO,167.806657076
1188,3,5,66,Compute,0.000135898590088
1189,3,5,66,IO,167.797610044
1190,3,5,67,Compute,0.000133991241455
1191,3,5,67,IO,167.811123848
1192,3,5,68,Compute,0.000128030776978
1193,3,5,68,IO,167.818360806
1194,3,5,69,Compute,0.000127077102661
1195,3,5,69,IO,167.813832998
1196,3,5,70,Compute,0.000128030776978
1197,3,5,70,IO,167.818856001
1198,3,5,71,Compute,0.00012993812561
1199,3,5,71,IO,167.813408136
