BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1507793580000 ms, 2017-10-12T02:33:00, 2473637, 2474897, 0,1_Producer_Count
1507793640000 ms, 2017-10-12T02:39:51, 2063827, 2065085, 0,1_Producer_Count
1507793700000 ms, 2017-10-12T02:39:57, 2059274, 2060559, 0,1_Producer_Count
1507793760000 ms, 2017-10-12T02:40:00, 2056859, 2058111, 0,1_Producer_Count
1507793820000 ms, 2017-10-12T02:40:04, 2054751, 2055988, 0,1_Producer_Count
1507793880000 ms, 2017-10-12T02:40:07, 2052532, 2053779, 0,1_Producer_Count
1507793940000 ms, 2017-10-12T02:40:10, 2050711, 2051949, 0,1_Producer_Count
1507794000000 ms, 2017-10-12T02:40:13, 2048966, 2050526, 0,1_Producer_Count
1507794060000 ms, 2017-10-12T02:41:00, 2004048, 2005285, 0,1_Producer_Count
1507794120000 ms, 2017-10-12T02:50:56, 1409103, 1410343, 0,1_Producer_Count
1507794180000 ms, 2017-10-12T02:51:02, 1404262, 1405522, 0,1_Producer_Count
1507794240000 ms, 2017-10-12T02:51:08, 1399316, 1400731, 0,1_Producer_Count
1507794300000 ms, 2017-10-12T02:51:14, 1394552, 1395821, 0,1_Producer_Count
1507794360000 ms, 2017-10-12T02:51:20, 1389660, 1391111, 0,1_Producer_Count
1507794420000 ms, 2017-10-12T02:51:26, 1386029, 1387265, 0,1_Producer_Count
1507794480000 ms, 2017-10-12T02:51:29, 1383769, 1385010, 0,1_Producer_Count
1507794540000 ms, 2017-10-12T02:51:33, 1381433, 1382664, 0,1_Producer_Count
1507794600000 ms, 2017-10-12T02:51:36, 1379410, 1380673, 0,1_Producer_Count
1507794660000 ms, 2017-10-12T02:51:39, 1377981, 1379238, 0,1_Producer_Count
1507794720000 ms, 2017-10-12T02:52:00, 1357364, 1358578, 0,1_Producer_Count
1507794780000 ms, 2017-10-12T02:53:00, 1299355, 1300602, 0,1_Producer_Count
1507794840000 ms, 2017-10-12T03:04:24, 616426, 617652, 0,1_Producer_Count
1507794900000 ms, 2017-10-12T03:04:32, 609552, 610778, 0,1_Producer_Count
1507794960000 ms, 2017-10-12T03:04:40, 602600, 603850, 0,1_Producer_Count
1507795020000 ms, 2017-10-12T03:04:45, 598912, 600291, 0,1_Producer_Count
1507795080000 ms, 2017-10-12T03:04:50, 595641, 596873, 0,1_Producer_Count
1507795140000 ms, 2017-10-12T03:04:54, 592648, 593909, 0,1_Producer_Count
1507795200000 ms, 2017-10-12T03:04:58, 590142, 591372, 0,1_Producer_Count
1507795260000 ms, 2017-10-12T03:05:01, 587738, 588973, 0,1_Producer_Count
1507795320000 ms, 2017-10-12T03:05:05, 585627, 586864, 0,1_Producer_Count
1507795380000 ms, 2017-10-12T03:05:08, 583484, 584698, 0,1_Producer_Count
1507795440000 ms, 2017-10-12T03:05:11, 582283, 583559, 0,1_Producer_Count
1507795500000 ms, 2017-10-12T03:05:14, 580245, 581467, 0,1_Producer_Count
1507795560000 ms, 2017-10-12T03:06:00, 535207, 536456, 0,1_Producer_Count
1507795620000 ms, 2017-10-12T03:07:06, 471031, 472248, 0,1_Producer_Count
1507795680000 ms, 2017-10-12T03:09:10, 347575, 348809, 0,1_Producer_Count
1507795740000 ms, 2017-10-12T03:09:16, 342646, 343992, 0,1_Producer_Count
1507795800000 ms, 2017-10-12T03:10:00, 300674, 301960, 0,1_Producer_Count
1507795860000 ms, 2017-10-12T03:12:37, 145086, 146373, 0,1_Producer_Count
1507795920000 ms, 2017-10-12T03:12:45, 137917, 139138, 0,1_Producer_Count
1507795980000 ms, 2017-10-12T03:13:01, 122630, 123853, 0,1_Producer_Count
1507796040000 ms, 2017-10-12T03:14:00, 65659, 66896, 0,1_Producer_Count
1507796100000 ms, 2017-10-12T03:15:00, 6935, 8158, 0,1_Producer_Count
1507796160000 ms, 2017-10-12T03:16:00, 1, 1231, 0,1_Producer_Count
1507796220000 ms, 2017-10-12T03:17:00, 1, 1271, 0,1_Producer_Count
1507796280000 ms, 2017-10-12T03:18:00, 1, 1262, 0,1_Producer_Count
1507796340000 ms, 2017-10-12T03:19:00, 1, 1239, 0,1_Producer_Count
1507796400000 ms, 2017-10-12T03:20:00, 1, 1266, 0,1_Producer_Count
1507796460000 ms, 2017-10-12T03:21:00, 0, 1263, 0,1_Producer_Count
