,Nodes,Run,ID,Measurement,Duration
1377,3,4,3,Execution,89.662168026
1378,3,4,3,Communication,4.79221343994e-05
1379,3,4,3,Barrier,74.0800900459
1380,3,4,4,Execution,95.6844069958
1381,3,4,4,Communication,4.79221343994e-05
1382,3,4,4,Barrier,74.1221351624
1383,3,4,5,Execution,95.7188441753
1384,3,4,5,Communication,3.69548797607e-05
1385,3,4,5,Barrier,74.0877289772
1386,3,4,6,Execution,95.6630339622
1387,3,4,6,Communication,4.60147857666e-05
1388,3,4,6,Barrier,74.1435461044
1389,3,4,7,Execution,95.7097358704
1390,3,4,7,Communication,3.71932983398e-05
1391,3,4,7,Barrier,74.0965240002
1392,3,4,8,Execution,95.6899249554
1393,3,4,8,Communication,5.19752502441e-05
1394,3,4,8,Barrier,74.1162581444
1395,3,4,9,Execution,89.6342468262
1396,3,4,9,Communication,3.88622283936e-05
1397,3,4,9,Barrier,74.1073889732
1398,3,4,10,Execution,89.6547470093
1399,3,4,10,Communication,5.00679016113e-05
1400,3,4,10,Barrier,74.0876398087
1401,3,4,11,Execution,89.6424560547
1402,3,4,11,Communication,4.10079956055e-05
1403,3,4,11,Barrier,74.098788023
1404,3,4,12,Execution,88.4524800777
1405,3,4,12,Communication,5.60283660889e-05
1406,3,4,12,Barrier,75.2893300056
1407,3,4,13,Execution,94.5136861801
1408,3,4,13,Communication,3.79085540771e-05
1409,3,4,13,Barrier,75.2922589779
1410,3,4,14,Execution,94.5115909576
1411,3,4,14,Communication,4.6968460083e-05
1412,3,4,14,Barrier,75.2944021225
1413,3,4,15,Execution,88.4429528713
1414,3,4,15,Communication,3.69548797607e-05
1415,3,4,15,Barrier,75.2944200039
1416,3,4,16,Execution,88.4377729893
1417,3,4,16,Communication,9.20295715332e-05
1418,3,4,16,Barrier,75.3046619892
1419,3,4,17,Execution,88.438888073
1420,3,4,17,Communication,3.50475311279e-05
1421,3,4,17,Barrier,75.3036119938
1422,3,4,18,Execution,88.4426670074
1423,3,4,18,Communication,5.00679016113e-05
1424,3,4,18,Barrier,75.2998700142
1425,3,4,19,Execution,88.4424290657
1426,3,4,19,Communication,4.50611114502e-05
1427,3,4,19,Barrier,75.3004188538
1428,3,4,20,Execution,94.5157210827
1429,3,4,20,Communication,5.19752502441e-05
1430,3,4,20,Barrier,75.2901749611
1431,3,4,21,Execution,88.4361181259
1432,3,4,21,Communication,3.88622283936e-05
1433,3,4,21,Barrier,75.2944250107
1434,3,4,22,Execution,94.5200920105
1435,3,4,22,Communication,4.60147857666e-05
1436,3,4,22,Barrier,75.2857298851
1437,3,4,23,Execution,94.5116319656
1438,3,4,23,Communication,4.00543212891e-05
1439,3,4,23,Barrier,75.2943680286
1440,3,4,24,Execution,140.843631983
1441,3,4,24,Communication,5.50746917725e-05
1442,3,4,24,Barrier,22.6501200199
1443,3,4,25,Execution,140.82328701
1444,3,4,25,Communication,3.81469726562e-05
1445,3,4,25,Barrier,22.6706340313
1446,3,4,26,Execution,140.826778889
1447,3,4,26,Communication,4.10079956055e-05
1448,3,4,26,Barrier,22.6670670509
1449,3,4,27,Execution,140.82803607
1450,3,4,27,Communication,4.60147857666e-05
1451,3,4,27,Barrier,22.6657679081
1452,3,4,28,Execution,140.82339406
1453,3,4,28,Communication,4.41074371338e-05
1454,3,4,28,Barrier,22.6707079411
1455,3,4,29,Execution,140.823253155
1456,3,4,29,Communication,3.60012054443e-05
1457,3,4,29,Barrier,22.6705930233
1458,3,4,30,Execution,140.823513985
1459,3,4,30,Communication,3.88622283936e-05
1460,3,4,30,Barrier,22.6706979275
1461,3,4,31,Execution,140.823507071
1462,3,4,31,Communication,4.60147857666e-05
1463,3,4,31,Barrier,22.6707079411
1464,3,4,32,Execution,140.82943511
1465,3,4,32,Communication,0.000102043151855
1466,3,4,32,Barrier,22.6643698215
1467,3,4,33,Execution,140.829456091
1468,3,4,33,Communication,3.79085540771e-05
1469,3,4,33,Barrier,22.6644449234
1470,3,4,34,Execution,140.828103065
1471,3,4,34,Communication,4.38690185547e-05
1472,3,4,34,Barrier,22.6659290791
1473,3,4,35,Execution,140.830600023
1474,3,4,35,Communication,3.88622283936e-05
1475,3,4,35,Barrier,22.6631851196
1476,3,4,36,Execution,140.841567993
1477,3,4,36,Communication,4.60147857666e-05
1478,3,4,36,Barrier,22.6513810158
1479,3,4,37,Execution,140.840246916
1480,3,4,37,Communication,4.10079956055e-05
1481,3,4,37,Barrier,22.6537361145
1482,3,4,38,Execution,140.837966204
1483,3,4,38,Communication,4.10079956055e-05
1484,3,4,38,Barrier,22.6561839581
1485,3,4,39,Execution,140.83867383
1486,3,4,39,Communication,5.00679016113e-05
1487,3,4,39,Barrier,22.655050993
1488,3,4,40,Execution,140.838196039
1489,3,4,40,Communication,4.19616699219e-05
1490,3,4,40,Barrier,22.6563620567
1491,3,4,41,Execution,140.837988138
1492,3,4,41,Communication,4.00543212891e-05
1493,3,4,41,Barrier,22.6559150219
1494,3,4,42,Execution,140.829163074
1495,3,4,42,Communication,4.10079956055e-05
1496,3,4,42,Barrier,22.6650619507
1497,3,4,43,Execution,140.83759594
1498,3,4,43,Communication,4.10079956055e-05
1499,3,4,43,Barrier,22.6565458775
1500,3,4,44,Execution,140.84432888
1501,3,4,44,Communication,4.19616699219e-05
1502,3,4,44,Barrier,22.6519551277
1503,3,4,45,Execution,140.838743925
1504,3,4,45,Communication,4.29153442383e-05
1505,3,4,45,Barrier,22.6552791595
1506,3,4,46,Execution,140.840374947
1507,3,4,46,Communication,3.981590271e-05
1508,3,4,46,Barrier,22.6537120342
1509,3,4,47,Execution,140.842922926
1510,3,4,47,Communication,4.6968460083e-05
1511,3,4,47,Barrier,22.6510601044
1512,3,4,48,Execution,142.738823891
1513,3,4,48,Communication,5.60283660889e-05
1514,3,4,48,Barrier,20.7508590221
1515,3,4,49,Execution,142.735359192
1516,3,4,49,Communication,4.19616699219e-05
1517,3,4,49,Barrier,20.7509388924
1518,3,4,50,Execution,142.735505819
1519,3,4,50,Communication,3.79085540771e-05
1520,3,4,50,Barrier,20.7562589645
1521,3,4,51,Execution,142.725064039
1522,3,4,51,Communication,4.29153442383e-05
1523,3,4,51,Barrier,20.766824007
1524,3,4,52,Execution,142.734131813
1525,3,4,52,Communication,4.29153442383e-05
1526,3,4,52,Barrier,20.7577571869
1527,3,4,53,Execution,142.889787912
1528,3,4,53,Communication,3.50475311279e-05
1529,3,4,53,Barrier,20.6019480228
1530,3,4,54,Execution,142.723912954
1531,3,4,54,Communication,4.29153442383e-05
1532,3,4,54,Barrier,20.7680239677
1533,3,4,55,Execution,142.807873011
1534,3,4,55,Communication,4.10079956055e-05
1535,3,4,55,Barrier,20.6837961674
1536,3,4,56,Execution,142.728613853
1537,3,4,56,Communication,4.6968460083e-05
1538,3,4,56,Barrier,20.7655470371
1539,3,4,57,Execution,142.72488904
1540,3,4,57,Communication,3.88622283936e-05
1541,3,4,57,Barrier,20.7668991089
1542,3,4,58,Execution,21.2619009018
1543,3,4,58,Communication,3.71932983398e-05
1544,3,4,58,Barrier,0.229184150696
1545,3,4,59,Execution,142.725162029
1546,3,4,59,Communication,3.981590271e-05
1547,3,4,59,Barrier,20.7664959431
1548,3,4,60,Execution,142.737746
1549,3,4,60,Communication,4.48226928711e-05
1550,3,4,60,Barrier,20.7517211437
1551,3,4,61,Execution,142.736865997
1552,3,4,61,Communication,4.10079956055e-05
1553,3,4,61,Barrier,20.7529780865
1554,3,4,62,Execution,142.734304905
1555,3,4,62,Communication,4.10079956055e-05
1556,3,4,62,Barrier,20.7556669712
1557,3,4,63,Execution,142.73526001
1558,3,4,63,Communication,4.60147857666e-05
1559,3,4,63,Barrier,20.7529399395
1560,3,4,64,Execution,142.736942053
1561,3,4,64,Communication,0.000102996826172
1562,3,4,64,Barrier,20.753018856
1563,3,4,65,Execution,21.4803729057
1564,3,4,65,Communication,3.09944152832e-05
1565,3,4,65,Barrier,6.00814819336e-05
1566,3,4,66,Execution,142.744367123
1567,3,4,66,Communication,4.29153442383e-05
1568,3,4,66,Barrier,20.745652914
1569,3,4,67,Execution,142.73567605
1570,3,4,67,Communication,4.19616699219e-05
1571,3,4,67,Barrier,20.7531208992
1572,3,4,68,Execution,142.737238169
1573,3,4,68,Communication,4.2200088501e-05
1574,3,4,68,Barrier,20.7529459
1575,3,4,69,Execution,142.764806032
1576,3,4,69,Communication,3.60012054443e-05
1577,3,4,69,Barrier,20.7251651287
1578,3,4,70,Execution,142.738121986
1579,3,4,70,Communication,4.19616699219e-05
1580,3,4,70,Barrier,20.7517659664
1581,3,4,71,Execution,142.735399008
1582,3,4,71,Communication,3.81469726562e-05
1583,3,4,71,Barrier,20.7546188831
1584,3,5,0,Execution,151.498746872
1585,3,5,0,Communication,0.000128030776978
1586,3,5,0,Barrier,16.738961935
1587,3,5,1,Execution,142.634111166
1588,3,5,1,Communication,4.19616699219e-05
1589,3,5,1,Barrier,25.5897369385
1590,3,5,2,Execution,21.7176110744
1591,3,5,2,Communication,5.50746917725e-05
1592,3,5,2,Barrier,4.64459490776
1593,3,5,3,Execution,142.637758017
1594,3,5,3,Communication,4.10079956055e-05
1595,3,5,3,Barrier,25.5817260742
1596,3,5,4,Execution,142.644863129
1597,3,5,4,Communication,5.07831573486e-05
1598,3,5,4,Barrier,25.5769789219
1599,3,5,5,Execution,142.800755978
1600,3,5,5,Communication,3.91006469727e-05
1601,3,5,5,Barrier,25.4146130085
1602,3,5,6,Execution,142.640035152
1603,3,5,6,Communication,4.6968460083e-05
1604,3,5,6,Barrier,25.578193903
1605,3,5,7,Execution,142.622477055
1606,3,5,7,Communication,4.31537628174e-05
1607,3,5,7,Barrier,25.59907794
1608,3,5,8,Execution,142.622718096
1609,3,5,8,Communication,4.88758087158e-05
1610,3,5,8,Barrier,25.5989460945
1611,3,5,9,Execution,142.657245874
1612,3,5,9,Communication,4.10079956055e-05
1613,3,5,9,Barrier,25.5644910336
1614,3,5,10,Execution,142.618734121
1615,3,5,10,Communication,4.6968460083e-05
1616,3,5,10,Barrier,25.602617979
1617,3,5,11,Execution,142.626444101
1618,3,5,11,Communication,3.79085540771e-05
1619,3,5,11,Barrier,25.5949549675
1620,3,5,12,Execution,142.582477093
1621,3,5,12,Communication,5.60283660889e-05
1622,3,5,12,Barrier,25.6352100372
1623,3,5,13,Execution,145.861252069
1624,3,5,13,Communication,4.10079956055e-05
1625,3,5,13,Barrier,25.6149559021
1626,3,5,14,Execution,142.584982157
1627,3,5,14,Communication,4.6968460083e-05
1628,3,5,14,Barrier,25.6352739334
1629,3,5,15,Execution,142.585061073
1630,3,5,15,Communication,4.6968460083e-05
1631,3,5,15,Barrier,25.6352920532
1632,3,5,16,Execution,142.584810019
1633,3,5,16,Communication,9.58442687988e-05
1634,3,5,16,Barrier,25.6353030205
1635,3,5,17,Execution,142.584697008
1636,3,5,17,Communication,4.00543212891e-05
1637,3,5,17,Barrier,25.6354010105
1638,3,5,18,Execution,164.350047827
1639,3,5,18,Communication,5.41210174561e-05
1640,3,5,18,Barrier,3.86971402168
1641,3,5,19,Execution,142.584825993
1642,3,5,19,Communication,4.60147857666e-05
1643,3,5,19,Barrier,25.635445118
1644,3,5,20,Execution,164.354102135
1645,3,5,20,Communication,5.60283660889e-05
1646,3,5,20,Barrier,3.86579489708
1647,3,5,21,Execution,142.584826946
1648,3,5,21,Communication,4.19616699219e-05
1649,3,5,21,Barrier,25.6352438927
1650,3,5,22,Execution,142.584887028
1651,3,5,22,Communication,4.91142272949e-05
1652,3,5,22,Barrier,25.6352441311
1653,3,5,23,Execution,142.584713936
1654,3,5,23,Communication,4.38690185547e-05
1655,3,5,23,Barrier,25.6318781376
1656,3,5,24,Execution,161.253442049
1657,3,5,24,Communication,5.91278076172e-05
1658,3,5,24,Barrier,6.7731089592
1659,3,5,25,Execution,161.274711132
1660,3,5,25,Communication,3.60012054443e-05
1661,3,5,25,Barrier,6.7518157959
1662,3,5,26,Execution,161.252146959
1663,3,5,26,Communication,4.41074371338e-05
1664,3,5,26,Barrier,6.77448391914
1665,3,5,27,Execution,161.249496937
1666,3,5,27,Communication,4.6968460083e-05
1667,3,5,27,Barrier,6.77705907822
1668,3,5,28,Execution,161.245690823
1669,3,5,28,Communication,4.91142272949e-05
1670,3,5,28,Barrier,6.78075313568
1671,3,5,29,Execution,161.245793819
1672,3,5,29,Communication,3.60012054443e-05
1673,3,5,29,Barrier,6.78091406822
1674,3,5,30,Execution,161.245938063
1675,3,5,30,Communication,4.00543212891e-05
1676,3,5,30,Barrier,6.78075194359
1677,3,5,31,Execution,161.245239019
1678,3,5,31,Communication,4.88758087158e-05
1679,3,5,31,Barrier,6.7808110714
1680,3,5,32,Execution,161.25357008
1681,3,5,32,Communication,0.000120162963867
1682,3,5,32,Barrier,6.77292490005
1683,3,5,33,Execution,161.25208807
1684,3,5,33,Communication,3.48091125488e-05
1685,3,5,33,Barrier,6.77456283569
1686,3,5,34,Execution,161.25463295
1687,3,5,34,Communication,5.10215759277e-05
1688,3,5,34,Barrier,6.77187895775
1689,3,5,35,Execution,161.257266045
1690,3,5,35,Communication,3.50475311279e-05
1691,3,5,35,Barrier,6.76938009262
1692,3,5,36,Execution,161.277873993
1693,3,5,36,Communication,5.00679016113e-05
1694,3,5,36,Barrier,6.74782800674
1695,3,5,37,Execution,161.277192116
1696,3,5,37,Communication,3.79085540771e-05
1697,3,5,37,Barrier,6.74922990799
1698,3,5,38,Execution,161.274653196
1699,3,5,38,Communication,4.50611114502e-05
1700,3,5,38,Barrier,6.75159692764
1701,3,5,39,Execution,161.280978918
1702,3,5,39,Communication,3.88622283936e-05
1703,3,5,39,Barrier,6.74534296989
1704,3,5,40,Execution,161.279206991
1705,3,5,40,Communication,4.6968460083e-05
1706,3,5,40,Barrier,6.74720692635
1707,3,5,41,Execution,161.273345947
1708,3,5,41,Communication,3.88622283936e-05
1709,3,5,41,Barrier,6.7529759407
1710,3,5,42,Execution,161.272943974
1711,3,5,42,Communication,4.19616699219e-05
1712,3,5,42,Barrier,6.75303316116
1713,3,5,43,Execution,161.273483038
1714,3,5,43,Communication,4.50611114502e-05
1715,3,5,43,Barrier,6.75302195549
1716,3,5,44,Execution,161.276045084
1717,3,5,44,Communication,4.50611114502e-05
1718,3,5,44,Barrier,6.75026392937
1719,3,5,45,Execution,161.261468887
1720,3,5,45,Communication,4.00543212891e-05
1721,3,5,45,Barrier,6.76486492157
1722,3,5,46,Execution,161.275887966
1723,3,5,46,Communication,4.41074371338e-05
1724,3,5,46,Barrier,6.75032520294
1725,3,5,47,Execution,161.276079893
1726,3,5,47,Communication,4.31537628174e-05
1727,3,5,47,Barrier,6.75035715103
1728,3,5,48,Execution,168.021863222
1729,3,5,48,Communication,5.79357147217e-05
1730,3,5,48,Barrier,0.00438284873962
1731,3,5,49,Execution,168.019042015
1732,3,5,49,Communication,3.50475311279e-05
1733,3,5,49,Barrier,0.00739908218384
1734,3,5,50,Execution,168.020117998
1735,3,5,50,Communication,4.19616699219e-05
1736,3,5,50,Barrier,0.00617098808289
1737,3,5,51,Execution,168.026201963
1738,3,5,51,Communication,4.00543212891e-05
1739,3,5,51,Barrier,4.50611114502e-05
1740,3,5,52,Execution,168.018867016
1741,3,5,52,Communication,4.29153442383e-05
1742,3,5,52,Barrier,0.0074679851532
1743,3,5,53,Execution,168.023668051
1744,3,5,53,Communication,3.00407409668e-05
1745,3,5,53,Barrier,0.0025269985199
1746,3,5,54,Execution,168.017701149
1747,3,5,54,Communication,3.81469726562e-05
1748,3,5,54,Barrier,0.00887680053711
1749,3,5,55,Execution,168.017396927
1750,3,5,55,Communication,4.10079956055e-05
1751,3,5,55,Barrier,0.00899314880371
1752,3,5,56,Execution,168.022491217
1753,3,5,56,Communication,4.50611114502e-05
1754,3,5,56,Barrier,0.0037088394165
1755,3,5,57,Execution,168.021347046
1756,3,5,57,Communication,3.2901763916e-05
1757,3,5,57,Barrier,0.00481104850769
1758,3,5,58,Execution,168.021557093
1759,3,5,58,Communication,3.91006469727e-05
1760,3,5,58,Barrier,0.00489401817322
1761,3,5,59,Execution,168.023355007
1762,3,5,59,Communication,4.10079956055e-05
1763,3,5,59,Barrier,0.00290012359619
1764,3,5,60,Execution,168.020704031
1765,3,5,60,Communication,4.38690185547e-05
1766,3,5,60,Barrier,0.00506186485291
1767,3,5,61,Execution,168.018615007
1768,3,5,61,Communication,3.60012054443e-05
1769,3,5,61,Barrier,0.00752878189087
1770,3,5,62,Execution,168.016551971
1771,3,5,62,Communication,4.00543212891e-05
1772,3,5,62,Barrier,0.0095648765564
1773,3,5,63,Execution,168.018533945
1774,3,5,63,Communication,3.50475311279e-05
1775,3,5,63,Barrier,0.00735807418823
1776,3,5,64,Execution,168.014261007
1777,3,5,64,Communication,0.000107049942017
1778,3,5,64,Barrier,0.0121738910675
1779,3,5,65,Execution,168.014081955
1780,3,5,65,Communication,3.40938568115e-05
1781,3,5,65,Barrier,0.0122530460358
1782,3,5,66,Execution,168.014111042
1783,3,5,66,Communication,4.31537628174e-05
1784,3,5,66,Barrier,0.0121421813965
1785,3,5,67,Execution,168.014187098
1786,3,5,67,Communication,3.71932983398e-05
1787,3,5,67,Barrier,0.0122799873352
1788,3,5,68,Execution,168.023948193
1789,3,5,68,Communication,3.79085540771e-05
1790,3,5,68,Barrier,0.0022189617157
1791,3,5,69,Execution,168.019582987
1792,3,5,69,Communication,3.60012054443e-05
1793,3,5,69,Barrier,0.00680303573608
1794,3,5,70,Execution,168.021502018
1795,3,5,70,Communication,3.81469726562e-05
1796,3,5,70,Barrier,0.00452995300293
1797,3,5,71,Execution,168.022625208
1798,3,5,71,Communication,3.50475311279e-05
1799,3,5,71,Barrier,0.00346398353577
