BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1509122880000 ms, 2017-10-27T11:48:00, 2, 1510, 0,1_Producer_Count
1509122940000 ms, 2017-10-27T11:49:00, 1, 1506, 0,1_Producer_Count
1509123000000 ms, 2017-10-27T11:50:00, 0, 1491, 0,1_Producer_Count
1509123060000 ms, 2017-10-27T11:51:00, 0, 1532, 0,1_Producer_Count
1509123120000 ms, 2017-10-27T11:52:00, 1, 1517, 0,1_Producer_Count
1509123180000 ms, 2017-10-27T11:53:00, 0, 1493, 0,1_Producer_Count
1509123240000 ms, 2017-10-27T11:54:00, 1, 1498, 0,1_Producer_Count
1509123300000 ms, 2017-10-27T11:55:00, 1, 1513, 0,1_Producer_Count
1509123360000 ms, 2017-10-27T11:56:00, 1, 1546, 0,1_Producer_Count
1509123420000 ms, 2017-10-27T11:57:00, 1, 1502, 0,1_Producer_Count
1509123480000 ms, 2017-10-27T11:58:00, 1, 1536, 0,1_Producer_Count
1509123540000 ms, 2017-10-27T11:59:00, 1, 1501, 0,1_Producer_Count
1509123600000 ms, 2017-10-27T12:00:00, 1, 1562, 0,1_Producer_Count
1509123660000 ms, 2017-10-27T12:01:00, 1, 1555, 0,1_Producer_Count
1509123720000 ms, 2017-10-27T12:02:00, 0, 1531, 0,1_Producer_Count
1509123780000 ms, 2017-10-27T12:03:00, 1, 1481, 0,1_Producer_Count
1509123840000 ms, 2017-10-27T12:04:00, 1, 1507, 0,1_Producer_Count
1509123900000 ms, 2017-10-27T12:05:00, 1, 1496, 0,1_Producer_Count
1509123960000 ms, 2017-10-27T12:06:00, 1, 1536, 0,1_Producer_Count
1509124020000 ms, 2017-10-27T12:07:00, 1, 1519, 0,1_Producer_Count
1509124080000 ms, 2017-10-27T12:08:00, 1, 1558, 0,1_Producer_Count
1509124140000 ms, 2017-10-27T12:09:00, 0, 1572, 0,1_Producer_Count
1509124200000 ms, 2017-10-27T12:10:00, 1, 1496, 0,1_Producer_Count
1509124260000 ms, 2017-10-27T12:11:00, 0, 1509, 0,1_Producer_Count
1509124320000 ms, 2017-10-27T12:12:00, 1, 1524, 0,1_Producer_Count
1509124380000 ms, 2017-10-27T12:13:00, 0, 1556, 0,1_Producer_Count
1509124440000 ms, 2017-10-27T12:14:00, 1, 1512, 0,1_Producer_Count
1509124500000 ms, 2017-10-27T12:15:00, 1, 1542, 0,1_Producer_Count
1509124560000 ms, 2017-10-27T12:16:00, 1, 1552, 0,1_Producer_Count
1509124620000 ms, 2017-10-27T12:17:00, 1, 1571, 0,1_Producer_Count
1509124680000 ms, 2017-10-27T12:18:00, 0, 1554, 0,1_Producer_Count
1509124740000 ms, 2017-10-27T12:19:00, 0, 1500, 0,1_Producer_Count
1509124800000 ms, 2017-10-27T12:20:00, 1, 1511, 0,1_Producer_Count
1509124860000 ms, 2017-10-27T12:21:00, 0, 1503, 0,1_Producer_Count
1509124920000 ms, 2017-10-27T12:22:00, 1, 1521, 0,1_Producer_Count
1509124980000 ms, 2017-10-27T12:23:00, 1, 1553, 0,1_Producer_Count
1509125040000 ms, 2017-10-27T12:24:00, 1, 1544, 0,1_Producer_Count
1509125100000 ms, 2017-10-27T12:25:00, 1, 1485, 0,1_Producer_Count
1509125160000 ms, 2017-10-27T12:26:00, 0, 1496, 0,1_Producer_Count
1509125220000 ms, 2017-10-27T12:27:00, 1, 1503, 0,1_Producer_Count
1509125280000 ms, 2017-10-27T12:28:00, 1, 1490, 0,1_Producer_Count
1509125340000 ms, 2017-10-27T12:29:00, 2, 1499, 0,1_Producer_Count
1509125400000 ms, 2017-10-27T12:30:00, 1, 1504, 0,1_Producer_Count
1509125460000 ms, 2017-10-27T12:31:00, 1, 1516, 0,1_Producer_Count
1509125520000 ms, 2017-10-27T12:32:00, 1, 1519, 0,1_Producer_Count
1509125580000 ms, 2017-10-27T12:33:00, 1, 1515, 0,1_Producer_Count
1509125640000 ms, 2017-10-27T12:34:00, 0, 1496, 0,1_Producer_Count
1509125700000 ms, 2017-10-27T12:35:00, 1, 1488, 0,1_Producer_Count
1509125760000 ms, 2017-10-27T12:36:00, 1, 1509, 0,1_Producer_Count
1509125820000 ms, 2017-10-27T12:37:00, 0, 1515, 0,1_Producer_Count
1509125880000 ms, 2017-10-27T12:38:00, 1, 1504, 0,1_Producer_Count
1509125940000 ms, 2017-10-27T12:39:00, 1, 1527, 0,1_Producer_Count
1509126000000 ms, 2017-10-27T12:40:00, 1, 1491, 0,1_Producer_Count
1509126060000 ms, 2017-10-27T12:41:00, 1, 1512, 0,1_Producer_Count
1509126120000 ms, 2017-10-27T12:42:00, 1, 1502, 0,1_Producer_Count
1509126180000 ms, 2017-10-27T12:43:00, 1, 1482, 0,1_Producer_Count
1509126240000 ms, 2017-10-27T12:44:00, 1, 1497, 0,1_Producer_Count
1509126300000 ms, 2017-10-27T12:45:00, 1, 1492, 0,1_Producer_Count
1509126360000 ms, 2017-10-27T12:46:00, 1, 1502, 0,1_Producer_Count
1509126420000 ms, 2017-10-27T12:47:00, 1, 1515, 0,1_Producer_Count
1509126480000 ms, 2017-10-27T12:48:00, 1, 1523, 0,1_Producer_Count
1509126540000 ms, 2017-10-27T12:49:00, 1, 1529, 0,1_Producer_Count
1509126600000 ms, 2017-10-27T12:50:00, 1, 1531, 0,1_Producer_Count
1509126660000 ms, 2017-10-27T12:51:00, 0, 1493, 0,1_Producer_Count
1509126720000 ms, 2017-10-27T12:52:00, 1, 1500, 0,1_Producer_Count
1509126780000 ms, 2017-10-27T12:53:00, 1, 1497, 0,1_Producer_Count
1509126840000 ms, 2017-10-27T12:54:00, 0, 1512, 0,1_Producer_Count
1509126900000 ms, 2017-10-27T12:55:00, 0, 1516, 0,1_Producer_Count
1509126960000 ms, 2017-10-27T12:56:00, 0, 1508, 0,1_Producer_Count
1509127020000 ms, 2017-10-27T12:57:00, 1, 1508, 0,1_Producer_Count
1509127080000 ms, 2017-10-27T12:58:00, 0, 1504, 0,1_Producer_Count
1509127140000 ms, 2017-10-27T12:59:00, 1, 1506, 0,1_Producer_Count
1509127200000 ms, 2017-10-27T13:00:00, 0, 1501, 0,1_Producer_Count
1509127260000 ms, 2017-10-27T13:01:00, 1, 1477, 0,1_Producer_Count
1509127320000 ms, 2017-10-27T13:02:00, 0, 1496, 0,1_Producer_Count
1509127380000 ms, 2017-10-27T13:03:00, 0, 1502, 0,1_Producer_Count
1509127440000 ms, 2017-10-27T13:04:00, 1, 1487, 0,1_Producer_Count
1509127500000 ms, 2017-10-27T13:05:00, 0, 1528, 0,1_Producer_Count
1509127560000 ms, 2017-10-27T13:06:00, 0, 1549, 0,1_Producer_Count
1509127620000 ms, 2017-10-27T13:07:00, 0, 1537, 0,1_Producer_Count
1509127680000 ms, 2017-10-27T13:08:00, 1, 1545, 0,1_Producer_Count
1509127740000 ms, 2017-10-27T13:09:00, 1, 1578, 0,1_Producer_Count
1509127800000 ms, 2017-10-27T13:10:00, 1, 1553, 0,1_Producer_Count
