BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1508266740000 ms, 2017-10-17T13:59:00, 0, 1200, 0,1_Producer_Count
1508266800000 ms, 2017-10-17T14:00:00, 0, 1171, 0,1_Producer_Count
1508266860000 ms, 2017-10-17T14:01:00, 0, 1205, 0,1_Producer_Count
1508266920000 ms, 2017-10-17T14:02:00, 1, 1196, 0,1_Producer_Count
1508266980000 ms, 2017-10-17T14:03:00, 1, 1174, 0,1_Producer_Count
1508267040000 ms, 2017-10-17T14:04:00, 0, 1185, 0,1_Producer_Count
1508267100000 ms, 2017-10-17T14:05:00, 1, 1181, 0,1_Producer_Count
1508267160000 ms, 2017-10-17T14:06:00, 1, 1170, 0,1_Producer_Count
1508267220000 ms, 2017-10-17T14:07:00, 1, 1201, 0,1_Producer_Count
1508267280000 ms, 2017-10-17T14:08:00, 0, 1170, 0,1_Producer_Count
1508267340000 ms, 2017-10-17T14:09:00, 1, 1197, 0,1_Producer_Count
1508267400000 ms, 2017-10-17T14:10:00, 0, 1214, 0,1_Producer_Count
1508267460000 ms, 2017-10-17T14:11:00, 1, 1193, 0,1_Producer_Count
1508267520000 ms, 2017-10-17T14:12:00, 1, 1201, 0,1_Producer_Count
1508267580000 ms, 2017-10-17T14:13:00, 0, 1177, 0,1_Producer_Count
1508267640000 ms, 2017-10-17T14:14:00, 0, 1203, 0,1_Producer_Count
1508267700000 ms, 2017-10-17T14:15:00, 0, 1210, 0,1_Producer_Count
1508267760000 ms, 2017-10-17T14:16:00, 0, 1229, 0,1_Producer_Count
1508267820000 ms, 2017-10-17T14:17:00, 1, 1189, 0,1_Producer_Count
1508267880000 ms, 2017-10-17T14:18:00, 1, 1191, 0,1_Producer_Count
1508267940000 ms, 2017-10-17T14:19:00, 0, 1206, 0,1_Producer_Count
1508268000000 ms, 2017-10-17T14:20:00, 1, 1164, 0,1_Producer_Count
1508268060000 ms, 2017-10-17T14:21:00, 1, 1183, 0,1_Producer_Count
1508268120000 ms, 2017-10-17T14:22:00, 0, 1206, 0,1_Producer_Count
1508268180000 ms, 2017-10-17T14:23:00, 0, 1170, 0,1_Producer_Count
1508268240000 ms, 2017-10-17T14:24:00, 0, 1175, 0,1_Producer_Count
1508268300000 ms, 2017-10-17T14:25:00, 0, 1194, 0,1_Producer_Count
1508268360000 ms, 2017-10-17T14:26:00, 1, 1195, 0,1_Producer_Count
1508268420000 ms, 2017-10-17T14:27:00, 1, 1176, 0,1_Producer_Count
1508268480000 ms, 2017-10-17T14:28:00, 0, 1182, 0,1_Producer_Count
1508268540000 ms, 2017-10-17T14:29:00, 1, 1204, 0,1_Producer_Count
1508268600000 ms, 2017-10-17T14:30:00, 0, 1179, 0,1_Producer_Count
1508268660000 ms, 2017-10-17T14:31:00, 0, 1205, 0,1_Producer_Count
1508268720000 ms, 2017-10-17T14:32:00, 0, 1177, 0,1_Producer_Count
1508268780000 ms, 2017-10-17T14:33:00, 1, 1184, 0,1_Producer_Count
1508268840000 ms, 2017-10-17T14:34:00, 0, 1178, 0,1_Producer_Count
1508268900000 ms, 2017-10-17T14:35:00, 0, 1186, 0,1_Producer_Count
1508268960000 ms, 2017-10-17T14:36:00, 1, 1210, 0,1_Producer_Count
1508269020000 ms, 2017-10-17T14:37:00, 0, 1189, 0,1_Producer_Count
1508269080000 ms, 2017-10-17T14:38:00, 0, 1167, 0,1_Producer_Count
1508269140000 ms, 2017-10-17T14:39:00, 1, 1180, 0,1_Producer_Count
1508269200000 ms, 2017-10-17T14:40:00, 0, 1191, 0,1_Producer_Count
1508269260000 ms, 2017-10-17T14:41:00, 1, 1188, 0,1_Producer_Count
1508269320000 ms, 2017-10-17T14:42:00, 1, 1186, 0,1_Producer_Count
1508269380000 ms, 2017-10-17T14:43:00, 0, 1174, 0,1_Producer_Count
1508269440000 ms, 2017-10-17T14:44:00, 1, 1174, 0,1_Producer_Count
1508269500000 ms, 2017-10-17T14:45:00, 1, 1179, 0,1_Producer_Count
1508269560000 ms, 2017-10-17T14:46:00, 0, 1173, 0,1_Producer_Count
1508269620000 ms, 2017-10-17T14:47:00, 1, 1194, 0,1_Producer_Count
1508269680000 ms, 2017-10-17T14:48:00, 1, 1167, 0,1_Producer_Count
1508269740000 ms, 2017-10-17T14:49:00, 0, 1179, 0,1_Producer_Count
1508269800000 ms, 2017-10-17T14:50:00, 0, 1173, 0,1_Producer_Count
1508269860000 ms, 2017-10-17T14:51:00, 0, 1200, 0,1_Producer_Count
1508269920000 ms, 2017-10-17T14:52:00, 0, 1183, 0,1_Producer_Count
1508269980000 ms, 2017-10-17T14:53:00, 0, 1177, 0,1_Producer_Count
1508270040000 ms, 2017-10-17T14:54:00, 0, 1182, 0,1_Producer_Count
1508270100000 ms, 2017-10-17T14:55:00, 0, 1180, 0,1_Producer_Count
1508270160000 ms, 2017-10-17T14:56:00, 1, 1164, 0,1_Producer_Count
1508270220000 ms, 2017-10-17T14:57:00, 0, 1164, 0,1_Producer_Count
