,Atoms,Cores,Duration,Type
188,4194304,32,35.275370121,conn
189,4194304,32,967.277148962,total
190,4194304,32,0.904595136642,setup
191,4194304,32,917.909938097,comp
192,4194304,32,62.1629838943,comm
193,4194304,32,34.6734600067,conn
194,4194304,32,980.977517128,total
195,4194304,32,0.0437870025635,setup
196,4194304,32,915.579005957,comp
197,4194304,32,63.2762389183,comm
198,4194304,32,35.6284430027,conn
199,4194304,32,978.899031878,total
200,131072,64,0.00163507461548,setup
201,131072,64,11.1146941185,comp
202,131072,64,0.823111772537,comm
203,131072,64,0.674378156662,conn
204,131072,64,11.9394409657,total
205,131072,64,0.0018470287323,setup
206,131072,64,11.0263841152,comp
207,131072,64,1.16659498215,comm
208,131072,64,0.671758890152,conn
209,131072,64,12.1948261261,total
210,131072,64,0.00154805183411,setup
211,131072,64,11.2018840313,comp
212,131072,64,0.992264032364,comm
213,131072,64,0.682500839233,conn
214,131072,64,12.1956961155,total
215,131072,64,0.00196385383606,setup
216,131072,64,11.1316721439,comp
217,131072,64,0.921710968018,comm
218,131072,64,0.673272848129,conn
219,131072,64,12.0553469658,total
220,131072,64,0.00164890289307,setup
221,131072,64,11.1455152035,comp
222,131072,64,0.744699001312,comm
223,131072,64,0.674887895584,conn
224,131072,64,11.8918631077,total
225,131072,64,0.00264382362366,setup
226,131072,64,11.0497391224,comp
227,131072,64,0.826626062393,comm
228,131072,64,0.676177024841,conn
229,131072,64,11.8790090084,total
230,131072,64,0.00703310966492,setup
231,131072,64,10.8070409298,comp
232,131072,64,1.46762704849,comm
233,131072,64,0.680238962173,conn
234,131072,64,12.281701088,total
235,131072,64,0.00227212905884,setup
236,131072,64,11.3926579952,comp
237,131072,64,0.825199842453,comm
238,131072,64,0.683080196381,conn
239,131072,64,12.2201299667,total
240,131072,64,0.00274705886841,setup
241,131072,64,11.3797318935,comp
242,131072,64,0.873541116714,comm
243,131072,64,0.677737951279,conn
244,131072,64,12.2560200691,total
245,131072,64,0.00831007957458,setup
246,131072,64,11.0875849724,comp
247,131072,64,1.19226193428,comm
248,131072,64,0.674410104752,conn
249,131072,64,12.2881569862,total
250,262144,64,0.0021870136261,setup
251,262144,64,22.7513017654,comp
252,262144,64,2.7803800106,comm
253,262144,64,1.79928708076,conn
254,262144,64,25.5338687897,total
255,262144,64,0.00315999984741,setup
256,262144,64,22.4777901173,comp
257,262144,64,3.28712487221,comm
258,262144,64,1.7899479866,conn
259,262144,64,25.7680749893,total
260,262144,64,0.00371789932251,setup
261,262144,64,22.9609351158,comp
262,262144,64,2.4432349205,comm
263,262144,64,1.78597593307,conn
264,262144,64,25.4078879356,total
265,262144,64,0.00281190872192,setup
266,262144,64,22.7862980366,comp
267,262144,64,2.99871993065,comm
268,262144,64,1.79170417786,conn
269,262144,64,25.7878298759,total
270,262144,64,0.00274395942688,setup
271,262144,64,22.891906023,comp
272,262144,64,2.30392408371,comm
273,262144,64,1.77854681015,conn
274,262144,64,25.1985740662,total
275,262144,64,0.00757598876953,setup
276,262144,64,22.2178859711,comp
277,262144,64,3.02807497978,comm
278,262144,64,1.77916717529,conn
279,262144,64,25.2535369396,total
280,262144,64,0.00242900848389,setup
281,262144,64,22.5187909603,comp
282,262144,64,2.67630004883,comm
283,262144,64,1.76191592216,conn
284,262144,64,25.1975200176,total
285,262144,64,0.00483107566833,setup
286,262144,64,22.8689520359,comp
287,262144,64,2.16848397255,comm
288,262144,64,1.77875900269,conn
289,262144,64,25.0422670841,total
290,262144,64,0.00190496444702,setup
291,262144,64,22.6626269817,comp
292,262144,64,2.73206591606,comm
293,262144,64,1.80146002769,conn
294,262144,64,25.3965978622,total
295,262144,64,0.00307011604309,setup
296,262144,64,22.1536200047,comp
297,262144,64,3.61636805534,comm
298,262144,64,1.77646684647,conn
299,262144,64,25.773058176,total
300,524288,64,0.00461721420288,setup
301,524288,64,23.1616518497,comp
302,524288,64,6.22834396362,comm
303,524288,64,0.812007188797,conn
304,524288,64,29.3946130276,total
305,524288,64,0.0106279850006,setup
306,524288,64,23.167014122,comp
307,524288,64,6.19136190414,comm
308,524288,64,0.813332080841,conn
309,524288,64,29.3690040112,total
310,524288,64,0.00361299514771,setup
311,524288,64,23.0362799168,comp
312,524288,64,6.29970407486,comm
313,524288,64,0.812477111816,conn
314,524288,64,29.3395969868,total
315,524288,64,0.00387406349182,setup
316,524288,64,22.8283669949,comp
317,524288,64,6.31755805016,comm
318,524288,64,0.810597896576,conn
319,524288,64,29.1497991085,total
320,524288,64,0.00428509712219,setup
321,524288,64,22.9923949242,comp
322,524288,64,6.38568210602,comm
323,524288,64,0.809909820557,conn
324,524288,64,29.3823621273,total
325,524288,64,0.00378799438477,setup
326,524288,64,23.3856019974,comp
327,524288,64,5.68320798874,comm
328,524288,64,0.811500072479,conn
329,524288,64,29.0725979805,total
330,524288,64,0.00331592559814,setup
331,524288,64,23.2284371853,comp
332,524288,64,6.30356478691,comm
333,524288,64,0.796958208084,conn
334,524288,64,29.5353178978,total
335,524288,64,0.00373482704163,setup
336,524288,64,23.5146791935,comp
337,524288,64,5.45691680908,comm
338,524288,64,0.808648109436,conn
339,524288,64,28.9753308296,total
340,524288,64,0.00335311889648,setup
341,524288,64,22.9781959057,comp
342,524288,64,6.59049510956,comm
343,524288,64,0.808820962906,conn
344,524288,64,29.5720441341,total
345,524288,64,0.00516319274902,setup
346,524288,64,22.9909229279,comp
347,524288,64,5.9421980381,comm
348,524288,64,0.811853885651,conn
349,524288,64,28.9382841587,total
350,4194304,64,0.0797960758209,setup
351,4194304,64,448.612573862,comp
352,4194304,64,75.4788839817,comm
353,4194304,64,35.0620090961,conn
354,4194304,64,524.17125392,total
355,4194304,64,0.0752999782562,setup
356,4194304,64,447.508797884,comp
357,4194304,64,81.9328169823,comm
358,4194304,64,34.9723629951,conn
359,4194304,64,529.516914845,total
360,4194304,64,0.0820178985596,setup
361,4194304,64,445.804734945,comp
362,4194304,64,84.3059151173,comm
363,4194304,64,34.8628809452,conn
364,4194304,64,530.192667961,total
365,4194304,64,0.160998106003,setup
366,4194304,64,451.722353935,comp
367,4194304,64,77.8785700798,comm
368,4194304,64,34.817761898,conn
369,4194304,64,529.761922121,total
370,4194304,64,0.0649378299713,setup
371,4194304,64,447.819509983,comp
372,4194304,64,74.4560470581,comm
373,4194304,64,34.7846550941,conn
374,4194304,64,522.340494871,total
375,4194304,64,0.0612349510193,setup
376,4194304,64,451.253432035,comp
377,4194304,64,71.7106480598,comm
378,4194304,64,34.833286047,conn
379,4194304,64,523.025315046,total
380,4194304,64,0.0702090263367,setup
381,4194304,64,441.914269924,comp
382,4194304,64,84.3854401112,comm
