BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1508281920000 ms, 2017-10-17T18:12:00, 1, 1231, 0,1_Producer_Count
1508281980000 ms, 2017-10-17T18:13:00, 1, 1159, 0,1_Producer_Count
1508282040000 ms, 2017-10-17T18:14:00, 0, 1150, 0,1_Producer_Count
1508282100000 ms, 2017-10-17T18:15:00, 1, 1163, 0,1_Producer_Count
1508282160000 ms, 2017-10-17T18:16:00, 1, 1182, 0,1_Producer_Count
1508282220000 ms, 2017-10-17T18:17:00, 1, 1223, 0,1_Producer_Count
1508282280000 ms, 2017-10-17T18:18:00, 1, 1171, 0,1_Producer_Count
1508282340000 ms, 2017-10-17T18:19:00, 1, 1159, 0,1_Producer_Count
1508282400000 ms, 2017-10-17T18:20:00, 0, 1181, 0,1_Producer_Count
1508282460000 ms, 2017-10-17T18:21:00, 0, 1174, 0,1_Producer_Count
1508282520000 ms, 2017-10-17T18:22:00, 0, 1152, 0,1_Producer_Count
1508282580000 ms, 2017-10-17T18:23:00, 1, 1155, 0,1_Producer_Count
1508282640000 ms, 2017-10-17T18:24:00, 1, 1166, 0,1_Producer_Count
1508282700000 ms, 2017-10-17T18:25:00, 1, 1169, 0,1_Producer_Count
1508282760000 ms, 2017-10-17T18:26:00, 0, 1160, 0,1_Producer_Count
1508282820000 ms, 2017-10-17T18:27:00, 0, 1171, 0,1_Producer_Count
1508282880000 ms, 2017-10-17T18:28:00, 1, 1154, 0,1_Producer_Count
1508282940000 ms, 2017-10-17T18:29:00, 0, 1177, 0,1_Producer_Count
1508283000000 ms, 2017-10-17T18:30:00, 0, 1220, 0,1_Producer_Count
1508283060000 ms, 2017-10-17T18:31:00, 0, 1250, 0,1_Producer_Count
1508283120000 ms, 2017-10-17T18:32:00, 0, 1157, 0,1_Producer_Count
1508283180000 ms, 2017-10-17T18:33:00, 0, 1176, 0,1_Producer_Count
1508283240000 ms, 2017-10-17T18:34:00, 1, 1160, 0,1_Producer_Count
1508283300000 ms, 2017-10-17T18:35:00, 0, 1154, 0,1_Producer_Count
1508283360000 ms, 2017-10-17T18:36:00, 1, 1182, 0,1_Producer_Count
1508283420000 ms, 2017-10-17T18:37:00, 1, 1242, 0,1_Producer_Count
1508283480000 ms, 2017-10-17T18:38:00, 0, 1200, 0,1_Producer_Count
1508283540000 ms, 2017-10-17T18:39:00, 1, 1219, 0,1_Producer_Count
1508283600000 ms, 2017-10-17T18:40:00, 1, 1214, 0,1_Producer_Count
1508283660000 ms, 2017-10-17T18:41:00, 0, 1175, 0,1_Producer_Count
1508283720000 ms, 2017-10-17T18:42:00, 1, 1280, 0,1_Producer_Count
1508283780000 ms, 2017-10-17T18:43:00, 1, 1284, 0,1_Producer_Count
1508283840000 ms, 2017-10-17T18:44:00, 1, 1158, 0,1_Producer_Count
1508283900000 ms, 2017-10-17T18:45:00, 0, 1227, 0,1_Producer_Count
1508283960000 ms, 2017-10-17T18:46:00, 1, 1185, 0,1_Producer_Count
1508284020000 ms, 2017-10-17T18:47:00, 1, 1141, 0,1_Producer_Count
1508284080000 ms, 2017-10-17T18:48:00, 1, 1146, 0,1_Producer_Count
1508284140000 ms, 2017-10-17T18:49:00, 0, 1164, 0,1_Producer_Count
1508284200000 ms, 2017-10-17T18:50:00, 1, 1145, 0,1_Producer_Count
1508284260000 ms, 2017-10-17T18:51:00, 0, 1161, 0,1_Producer_Count
1508284320000 ms, 2017-10-17T18:52:00, 1, 1148, 0,1_Producer_Count
1508284380000 ms, 2017-10-17T18:53:00, 0, 1143, 0,1_Producer_Count
1508284440000 ms, 2017-10-17T18:54:00, 0, 1149, 0,1_Producer_Count
1508284500000 ms, 2017-10-17T18:55:00, 1, 1207, 0,1_Producer_Count
1508284560000 ms, 2017-10-17T18:56:00, 0, 1298, 0,1_Producer_Count
1508284620000 ms, 2017-10-17T18:57:00, 1, 1163, 0,1_Producer_Count
1508284680000 ms, 2017-10-17T18:58:00, 1, 1144, 0,1_Producer_Count
1508284740000 ms, 2017-10-17T18:59:00, 1, 1157, 0,1_Producer_Count
1508284800000 ms, 2017-10-17T19:00:00, 0, 1323, 0,1_Producer_Count
1508284860000 ms, 2017-10-17T19:01:00, 0, 1359, 0,1_Producer_Count
1508284920000 ms, 2017-10-17T19:02:00, 0, 1151, 0,1_Producer_Count
1508284980000 ms, 2017-10-17T19:03:00, 0, 1138, 0,1_Producer_Count
1508285040000 ms, 2017-10-17T19:04:00, 1, 1159, 0,1_Producer_Count
1508285100000 ms, 2017-10-17T19:05:00, 1, 1152, 0,1_Producer_Count
1508285160000 ms, 2017-10-17T19:06:00, 1, 1175, 0,1_Producer_Count
1508285220000 ms, 2017-10-17T19:07:00, 1, 1162, 0,1_Producer_Count
1508285280000 ms, 2017-10-17T19:08:00, 1, 1144, 0,1_Producer_Count
1508285340000 ms, 2017-10-17T19:09:00, 0, 1157, 0,1_Producer_Count
1508285400000 ms, 2017-10-17T19:10:00, 0, 1142, 0,1_Producer_Count
1508285460000 ms, 2017-10-17T19:11:00, 0, 1152, 0,1_Producer_Count
1508285520000 ms, 2017-10-17T19:12:00, 1, 1218, 0,1_Producer_Count
1508285580000 ms, 2017-10-17T19:13:00, 1, 1153, 0,1_Producer_Count
1508285640000 ms, 2017-10-17T19:14:00, 1, 1147, 0,1_Producer_Count
1508285700000 ms, 2017-10-17T19:15:00, 1, 1216, 0,1_Producer_Count
1508285760000 ms, 2017-10-17T19:16:00, 0, 1134, 0,1_Producer_Count
1508285820000 ms, 2017-10-17T19:17:00, 0, 1214, 0,1_Producer_Count
1508285880000 ms, 2017-10-17T19:18:00, 1, 1150, 0,1_Producer_Count
1508285940000 ms, 2017-10-17T19:19:00, 0, 1145, 0,1_Producer_Count
1508286000000 ms, 2017-10-17T19:20:00, 1, 1149, 0,1_Producer_Count
1508286060000 ms, 2017-10-17T19:21:00, 1, 1157, 0,1_Producer_Count
1508286120000 ms, 2017-10-17T19:22:00, 1, 1154, 0,1_Producer_Count
1508286180000 ms, 2017-10-17T19:23:00, 1, 1159, 0,1_Producer_Count
1508286240000 ms, 2017-10-17T19:24:00, 0, 1148, 0,1_Producer_Count
1508286300000 ms, 2017-10-17T19:25:00, 1, 1155, 0,1_Producer_Count
1508286360000 ms, 2017-10-17T19:26:00, 1, 1178, 0,1_Producer_Count
1508286420000 ms, 2017-10-17T19:27:00, 0, 1148, 0,1_Producer_Count
1508286480000 ms, 2017-10-17T19:28:00, 0, 1154, 0,1_Producer_Count
1508286540000 ms, 2017-10-17T19:29:00, 1, 1155, 0,1_Producer_Count
