BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1508433540000 ms, 2017-10-19T12:19:00, 1, 1173, 0,1_Producer_Count
1508433600000 ms, 2017-10-19T12:20:00, 1, 1137, 0,1_Producer_Count
1508433660000 ms, 2017-10-19T12:21:00, 0, 1145, 0,1_Producer_Count
1508433720000 ms, 2017-10-19T12:22:00, 0, 1147, 0,1_Producer_Count
1508433780000 ms, 2017-10-19T12:23:00, 0, 1147, 0,1_Producer_Count
1508433840000 ms, 2017-10-19T12:24:00, 0, 1145, 0,1_Producer_Count
1508433900000 ms, 2017-10-19T12:25:00, 1, 1147, 0,1_Producer_Count
1508433960000 ms, 2017-10-19T12:26:00, 0, 1142, 0,1_Producer_Count
1508434020000 ms, 2017-10-19T12:27:00, 0, 1138, 0,1_Producer_Count
1508434080000 ms, 2017-10-19T12:28:00, 0, 1146, 0,1_Producer_Count
1508434140000 ms, 2017-10-19T12:29:00, 1, 1155, 0,1_Producer_Count
1508434200000 ms, 2017-10-19T12:30:00, 1, 1164, 0,1_Producer_Count
1508434260000 ms, 2017-10-19T12:31:00, 0, 1171, 0,1_Producer_Count
1508434320000 ms, 2017-10-19T12:32:00, 1, 1142, 0,1_Producer_Count
1508434380000 ms, 2017-10-19T12:33:00, 0, 1187, 0,1_Producer_Count
1508434440000 ms, 2017-10-19T12:34:00, 0, 1123, 0,1_Producer_Count
1508434500000 ms, 2017-10-19T12:35:00, 0, 1131, 0,1_Producer_Count
1508434560000 ms, 2017-10-19T12:36:00, 0, 1153, 0,1_Producer_Count
1508434620000 ms, 2017-10-19T12:37:00, 0, 1140, 0,1_Producer_Count
